day,weekday,city,area,storage_id,name,capacity,hours_read,peak,peak_pct,carry_in,bags_in,deposits
2026-09-23,weekday,rome,termini,4762,Luggage Storage Termini Metro Station,300,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,4762,Luggage Storage Termini Metro Station,300,3,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,4762,Luggage Storage Termini Metro Station,300,8,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,4762,Luggage Storage Termini Metro Station,300,9,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,5475,Luggage Storage National Museum Of Rome,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,5475,Luggage Storage National Museum Of Rome,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,5475,Luggage Storage National Museum Of Rome,30,7,1,3.3,1,0,0.5
2026-09-26,weekend,rome,termini,5475,Luggage Storage National Museum Of Rome,30,8,1,3.3,0,1,0.5
2026-09-23,weekday,rome,termini,5684,Luggage Storage Termini Rome,50,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,5684,Luggage Storage Termini Rome,50,4,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,5684,Luggage Storage Termini Rome,50,10,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,5684,Luggage Storage Termini Rome,50,10,2,4.0,0,2,1.0
2026-09-23,weekday,rome,termini,6452106,Luggage Storage Volturno/Cernaia,25,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6452106,Luggage Storage Volturno/Cernaia,25,2,8,32.0,7,1,4.0
2026-09-25,weekday,rome,termini,6452106,Luggage Storage Volturno/Cernaia,25,6,25,100.0,25,0,12.5
2026-09-26,weekend,rome,termini,6452106,Luggage Storage Volturno/Cernaia,25,7,3,12.0,0,3,1.5
2026-09-24,weekday,rome,termini,6452181,Luggage Storage near Basilica Santa Maria Maggiore,10,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6452181,Luggage Storage near Basilica Santa Maria Maggiore,10,4,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6452181,Luggage Storage near Basilica Santa Maria Maggiore,10,6,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6452486,Luggage Storage near Museo Delle Illusioni,10,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6452486,Luggage Storage near Museo Delle Illusioni,10,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6452486,Luggage Storage near Museo Delle Illusioni,10,7,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6452486,Luggage Storage near Museo Delle Illusioni,10,7,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6452726,Luggage Storage Gioberti Roma Termini,100,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6452726,Luggage Storage Gioberti Roma Termini,100,3,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6452726,Luggage Storage Gioberti Roma Termini,100,8,2,2.0,2,0,1.0
2026-09-26,weekend,rome,termini,6452726,Luggage Storage Gioberti Roma Termini,100,9,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6453333,Luggage Storage Termini / Piazza Dei Cinquecento,100,2,1,1.0,1,0,0.5
2026-09-24,weekday,rome,termini,6453333,Luggage Storage Termini / Piazza Dei Cinquecento,100,3,10,10.0,3,7,5.0
2026-09-25,weekday,rome,termini,6453333,Luggage Storage Termini / Piazza Dei Cinquecento,100,9,20,20.0,19,1,10.0
2026-09-26,weekend,rome,termini,6453333,Luggage Storage Termini / Piazza Dei Cinquecento,100,9,14,14.0,5,9,7.0
2026-09-23,weekday,rome,termini,6453452,Luggage Storage Acquario Romano,100,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6453452,Luggage Storage Acquario Romano,100,3,3,3.0,0,3,1.5
2026-09-25,weekday,rome,termini,6453452,Luggage Storage Acquario Romano,100,7,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6453452,Luggage Storage Acquario Romano,100,9,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6456879,Luggage Storage near Terme Di Diocleziano,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6456879,Luggage Storage near Terme Di Diocleziano,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6456879,Luggage Storage near Terme Di Diocleziano,30,5,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6456879,Luggage Storage near Terme Di Diocleziano,30,8,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6457058,Luggage Storage Basilica of Saint Pudentiana,40,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6457058,Luggage Storage Basilica of Saint Pudentiana,40,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6457058,Luggage Storage Basilica of Saint Pudentiana,40,8,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6457058,Luggage Storage Basilica of Saint Pudentiana,40,7,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6457349,Luggage Storage Termini Metro Station,45,2,4,8.9,1,3,2.0
2026-09-24,weekday,rome,termini,6457349,Luggage Storage Termini Metro Station,45,9,1,2.2,0,1,0.5
2026-09-25,weekday,rome,termini,6457349,Luggage Storage Termini Metro Station,45,12,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6457349,Luggage Storage Termini Metro Station,45,17,2,4.4,0,2,1.0
2026-09-23,weekday,rome,termini,6457601,Luggage Storage Amedeo / Termini,20,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6457601,Luggage Storage Amedeo / Termini,20,3,2,10.0,0,2,1.0
2026-09-25,weekday,rome,termini,6457601,Luggage Storage Amedeo / Termini,20,8,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6457601,Luggage Storage Amedeo / Termini,20,9,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6459912,Luggage Storage Amendola / Termini Station,20,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6459912,Luggage Storage Amendola / Termini Station,20,5,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6459912,Luggage Storage Amendola / Termini Station,20,8,1,5.0,1,0,0.5
2026-09-26,weekend,rome,termini,6459912,Luggage Storage Amendola / Termini Station,20,9,3,15.0,0,3,1.5
2026-09-23,weekday,rome,termini,6460703,Luggage Storage Via Carlo Cattaneo,20,2,2,10.0,2,0,1.0
2026-09-24,weekday,rome,termini,6460703,Luggage Storage Via Carlo Cattaneo,20,3,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6460703,Luggage Storage Via Carlo Cattaneo,20,8,2,10.0,2,0,1.0
2026-09-26,weekend,rome,termini,6460703,Luggage Storage Via Carlo Cattaneo,20,9,2,10.0,0,2,1.0
2026-09-24,weekday,rome,termini,6463200,Luggage Storage Via Milazzo / Termini,20,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6463200,Luggage Storage Via Milazzo / Termini,20,4,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6463200,Luggage Storage Via Milazzo / Termini,20,8,4,20.0,0,4,2.0
2026-09-24,weekday,rome,termini,6469390,Luggage Storage Giolitti / Cappellini,20,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6469390,Luggage Storage Giolitti / Cappellini,20,4,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6469390,Luggage Storage Giolitti / Cappellini,20,8,4,20.0,0,4,2.0
2026-09-23,weekday,rome,termini,6469828,Luggage Storage Piazza dell'Esquilino,300,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6469828,Luggage Storage Piazza dell'Esquilino,300,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6469828,Luggage Storage Piazza dell'Esquilino,300,8,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6469828,Luggage Storage Piazza dell'Esquilino,300,8,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6470329,Luggage Storage Manin / Termini,30,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6470329,Luggage Storage Manin / Termini,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6470329,Luggage Storage Manin / Termini,30,8,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6470329,Luggage Storage Manin / Termini,30,8,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6471145,Luggage Storage Via Marsala,100,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6471145,Luggage Storage Via Marsala,100,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6471145,Luggage Storage Via Marsala,100,6,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6471145,Luggage Storage Via Marsala,100,7,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6471173,Luggage Storage Termini (Ma-Mb-Fs),100,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6471173,Luggage Storage Termini (Ma-Mb-Fs),100,3,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6471173,Luggage Storage Termini (Ma-Mb-Fs),100,8,11,11.0,10,2,6.0
2026-09-26,weekend,rome,termini,6471173,Luggage Storage Termini (Ma-Mb-Fs),100,9,7,7.0,0,7,3.5
2026-09-23,weekday,rome,termini,6472953,Luggage Storage Milazzo / Magenta,100,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6472953,Luggage Storage Milazzo / Magenta,100,9,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6472953,Luggage Storage Milazzo / Magenta,100,12,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6472953,Luggage Storage Milazzo / Magenta,100,17,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6472954,Luggage Storage Marsala / Milazzo,100,2,1,1.0,1,0,0.5
2026-09-24,weekday,rome,termini,6472954,Luggage Storage Marsala / Milazzo,100,9,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6472954,Luggage Storage Marsala / Milazzo,100,12,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6472954,Luggage Storage Marsala / Milazzo,100,17,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6472955,Luggage Storage Milazzo / Termini Station,100,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6472955,Luggage Storage Milazzo / Termini Station,100,9,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6472955,Luggage Storage Milazzo / Termini Station,100,12,2,2.0,0,2,1.0
2026-09-26,weekend,rome,termini,6472955,Luggage Storage Milazzo / Termini Station,100,17,2,2.0,2,2,2.0
2026-09-23,weekday,rome,termini,6472962,Luggage Storage Termini / Amendola,18,2,9,50.0,0,9,4.5
2026-09-24,weekday,rome,termini,6472962,Luggage Storage Termini / Amendola,18,2,17,94.4,12,5,8.5
2026-09-25,weekday,rome,termini,6472962,Luggage Storage Termini / Amendola,18,8,18,100.0,18,15,16.5
2026-09-26,weekend,rome,termini,6472962,Luggage Storage Termini / Amendola,18,7,17,94.4,16,2,9.0
2026-09-23,weekday,rome,termini,6473095,Luggage Storage Viminale Bus Stop,40,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6473095,Luggage Storage Viminale Bus Stop,40,3,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6473095,Luggage Storage Viminale Bus Stop,40,8,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6473095,Luggage Storage Viminale Bus Stop,40,9,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,6835,Luggage Storage Cipro Metro Station Area,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,termini,6835,Luggage Storage Cipro Metro Station Area,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,termini,6835,Luggage Storage Cipro Metro Station Area,30,5,0,0.0,0,0,0.0
2026-09-26,weekend,rome,termini,6835,Luggage Storage Cipro Metro Station Area,30,3,0,0.0,0,0,0.0
2026-09-23,weekday,rome,termini,739,Luggage Storage Marsala - Termini,200,2,2,1.0,2,0,1.0
2026-09-24,weekday,rome,termini,739,Luggage Storage Marsala - Termini,200,6,8,4.0,2,6,4.0
2026-09-25,weekday,rome,termini,739,Luggage Storage Marsala - Termini,200,10,3,1.5,0,4,2.0
2026-09-26,weekend,rome,termini,739,Luggage Storage Marsala - Termini,200,12,17,8.5,0,17,8.5
2026-09-23,weekday,rome,termini,7703,Luggage Storage Termini Railway Station,100,2,2,2.0,2,0,1.0
2026-09-24,weekday,rome,termini,7703,Luggage Storage Termini Railway Station,100,3,2,2.0,2,0,1.0
2026-09-25,weekday,rome,termini,7703,Luggage Storage Termini Railway Station,100,8,7,7.0,4,4,4.0
2026-09-26,weekend,rome,termini,7703,Luggage Storage Termini Railway Station,100,9,1,1.0,1,0,0.5
2026-09-23,weekday,rome,tiburtina,3693,Luggage Storage Tiburtina,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,tiburtina,3693,Luggage Storage Tiburtina,20,1,0,0.0,0,0,0.0
2026-09-25,weekday,rome,tiburtina,3693,Luggage Storage Tiburtina,20,5,0,0.0,0,0,0.0
2026-09-23,weekday,rome,tiburtina,4599,Luggage Storage Tiburtina Train Station,80,1,11,13.8,11,0,5.5
2026-09-24,weekday,rome,tiburtina,4599,Luggage Storage Tiburtina Train Station,80,2,12,15.0,8,4,6.0
2026-09-25,weekday,rome,tiburtina,4599,Luggage Storage Tiburtina Train Station,80,6,28,35.0,28,0,14.0
2026-09-26,weekend,rome,tiburtina,4599,Luggage Storage Tiburtina Train Station,80,8,6,7.5,0,6,3.0
2026-09-23,weekday,rome,tiburtina,4763,Luggage Storage Tiburtina Terminal,65,1,4,6.2,4,0,2.0
2026-09-24,weekday,rome,tiburtina,4763,Luggage Storage Tiburtina Terminal,65,5,7,10.8,0,7,3.5
2026-09-25,weekday,rome,tiburtina,4763,Luggage Storage Tiburtina Terminal,65,6,17,26.2,6,12,9.0
2026-09-26,weekend,rome,tiburtina,4763,Luggage Storage Tiburtina Terminal,65,9,3,4.6,0,3,1.5
2026-09-23,weekday,rome,tiburtina,5339,Luggage Storage Roma Tiburtina,15,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,tiburtina,5339,Luggage Storage Roma Tiburtina,15,1,0,0.0,0,0,0.0
2026-09-25,weekday,rome,tiburtina,5339,Luggage Storage Roma Tiburtina,15,3,0,0.0,0,0,0.0
2026-09-26,weekend,rome,tiburtina,5339,Luggage Storage Roma Tiburtina,15,4,0,0.0,0,0,0.0
2026-09-23,weekday,rome,tiburtina,6235,Luggage Storage Via Della Lega Lombarda,40,2,2,5.0,2,0,1.0
2026-09-24,weekday,rome,tiburtina,6235,Luggage Storage Via Della Lega Lombarda,40,4,4,10.0,0,4,2.0
2026-09-26,weekend,rome,tiburtina,6235,Luggage Storage Via Della Lega Lombarda,40,10,1,2.5,0,1,0.5
2026-09-23,weekday,rome,tiburtina,6451593,Luggage Storage Via Lorenzo Il Magnifico,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,tiburtina,6451593,Luggage Storage Via Lorenzo Il Magnifico,20,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,tiburtina,6451593,Luggage Storage Via Lorenzo Il Magnifico,20,6,0,0.0,0,0,0.0
2026-09-26,weekend,rome,tiburtina,6451593,Luggage Storage Via Lorenzo Il Magnifico,20,8,0,0.0,0,0,0.0
2026-09-23,weekday,rome,tiburtina,6452073,Luggage Storage Via Lorenzo Il Magnifico / Tiburtina,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,tiburtina,6452073,Luggage Storage Via Lorenzo Il Magnifico / Tiburtina,20,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,tiburtina,6452073,Luggage Storage Via Lorenzo Il Magnifico / Tiburtina,20,5,20,100.0,20,0,10.0
2026-09-26,weekend,rome,tiburtina,6452073,Luggage Storage Via Lorenzo Il Magnifico / Tiburtina,20,8,0,0.0,0,0,0.0
2026-09-23,weekday,rome,torre-maura,6451521,Luggage Storage Viale Antonio Ciamarra,100,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,torre-maura,6451521,Luggage Storage Viale Antonio Ciamarra,100,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,torre-maura,6451521,Luggage Storage Viale Antonio Ciamarra,100,6,0,0.0,0,0,0.0
2026-09-26,weekend,rome,torre-maura,6451521,Luggage Storage Viale Antonio Ciamarra,100,8,0,0.0,0,0,0.0
2026-09-23,weekday,rome,trastevere,4247,Luggage Storage Trastevere,50,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trastevere,4247,Luggage Storage Trastevere,50,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trastevere,4247,Luggage Storage Trastevere,50,5,0,0.0,0,0,0.0
2026-09-26,weekend,rome,trastevere,4247,Luggage Storage Trastevere,50,7,0,0.0,0,0,0.0
2026-09-23,weekday,rome,trastevere,4606,Luggage Storage Piazza San Cosimato,30,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trastevere,4606,Luggage Storage Piazza San Cosimato,30,2,4,13.3,4,0,2.0
2026-09-25,weekday,rome,trastevere,4606,Luggage Storage Piazza San Cosimato,30,8,0,0.0,0,0,0.0
2026-09-26,weekend,rome,trastevere,4606,Luggage Storage Piazza San Cosimato,30,7,0,0.0,0,0,0.0
2026-09-23,weekday,rome,trastevere,4643,Luggage Storage Via Angelo Tittoni,25,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trastevere,4643,Luggage Storage Via Angelo Tittoni,25,2,5,20.0,5,0,2.5
2026-09-25,weekday,rome,trastevere,4643,Luggage Storage Via Angelo Tittoni,25,8,2,8.0,2,0,1.0
2026-09-26,weekend,rome,trastevere,4643,Luggage Storage Via Angelo Tittoni,25,7,0,0.0,0,0,0.0
2026-09-23,weekday,rome,trastevere,5086,Luggage Storage Piazza Scotti,50,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trastevere,5086,Luggage Storage Piazza Scotti,50,3,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trastevere,5086,Luggage Storage Piazza Scotti,50,10,0,0.0,0,0,0.0
2026-09-26,weekend,rome,trastevere,5086,Luggage Storage Piazza Scotti,50,7,0,0.0,0,0,0.0
2026-09-23,weekday,rome,trastevere,5598,Luggage Storage Trastevere San Cosimato,50,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trastevere,5598,Luggage Storage Trastevere San Cosimato,50,4,3,6.0,0,3,1.5
2026-09-25,weekday,rome,trastevere,5598,Luggage Storage Trastevere San Cosimato,50,10,11,22.0,0,11,5.5
2026-09-26,weekend,rome,trastevere,5598,Luggage Storage Trastevere San Cosimato,50,11,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trastevere,6452589,Luggage Storage near Piazza San Cosimato,10,1,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trastevere,6452589,Luggage Storage near Piazza San Cosimato,10,2,0,0.0,0,0,0.0
2026-09-26,weekend,rome,trastevere,6452589,Luggage Storage near Piazza San Cosimato,10,2,0,0.0,0,0,0.0
2026-09-23,weekday,rome,trastevere,6454401,Luggage Storage Roma Trastevere Railway Station,100,1,1,1.0,1,0,0.5
2026-09-24,weekday,rome,trastevere,6454401,Luggage Storage Roma Trastevere Railway Station,100,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trastevere,6454401,Luggage Storage Roma Trastevere Railway Station,100,6,5,5.0,3,2,2.5
2026-09-26,weekend,rome,trastevere,6454401,Luggage Storage Roma Trastevere Railway Station,100,8,0,0.0,0,0,0.0
2026-09-23,weekday,rome,trastevere,6455283,Luggage Storage near Trastevere Station,30,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trastevere,6455283,Luggage Storage near Trastevere Station,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trastevere,6455283,Luggage Storage near Trastevere Station,30,6,5,16.7,5,0,2.5
2026-09-26,weekend,rome,trastevere,6455283,Luggage Storage near Trastevere Station,30,8,3,10.0,0,3,1.5
2026-09-23,weekday,rome,trastevere,6456514,Luggage Storage Piazza Testaccio,50,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trastevere,6456514,Luggage Storage Piazza Testaccio,50,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trastevere,6456514,Luggage Storage Piazza Testaccio,50,5,0,0.0,0,0,0.0
2026-09-26,weekend,rome,trastevere,6456514,Luggage Storage Piazza Testaccio,50,6,1,2.0,1,0,0.5
2026-09-23,weekday,rome,trastevere,6456663,Luggage Storage Viale Guglielmo Marconi,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trastevere,6456663,Luggage Storage Viale Guglielmo Marconi,20,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trastevere,6456663,Luggage Storage Viale Guglielmo Marconi,20,5,0,0.0,0,0,0.0
2026-09-26,weekend,rome,trastevere,6456663,Luggage Storage Viale Guglielmo Marconi,20,8,0,0.0,0,0,0.0
2026-09-23,weekday,rome,trastevere,6456815,Luggage Storage Testaccio,25,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trastevere,6456815,Luggage Storage Testaccio,25,6,0,0.0,0,0,0.0
2026-09-26,weekend,rome,trastevere,6456815,Luggage Storage Testaccio,25,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trastevere,6461559,Luggage Storage Marconi/Meucci,20,1,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trastevere,6461559,Luggage Storage Marconi/Meucci,20,2,0,0.0,0,0,0.0
2026-09-26,weekend,rome,trastevere,6461559,Luggage Storage Marconi/Meucci,20,4,0,0.0,0,0,0.0
2026-09-23,weekday,rome,trastevere,6461932,Luggage Storage near Piazza Trilussa,20,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trastevere,6461932,Luggage Storage near Piazza Trilussa,20,3,4,20.0,0,4,2.0
2026-09-25,weekday,rome,trastevere,6461932,Luggage Storage near Piazza Trilussa,20,8,6,30.0,6,0,3.0
2026-09-26,weekend,rome,trastevere,6461932,Luggage Storage near Piazza Trilussa,20,8,4,20.0,0,4,2.0
2026-09-24,weekday,rome,trastevere,6470104,Luggage Storage near Circo Massimo Metro Station,200,3,2,1.0,0,2,1.0
2026-09-25,weekday,rome,trastevere,6470104,Luggage Storage near Circo Massimo Metro Station,200,4,0,0.0,0,0,0.0
2026-09-23,weekday,rome,trastevere,913,Luggage Storage Viale Trastevere,80,2,1,1.2,1,0,0.5
2026-09-24,weekday,rome,trastevere,913,Luggage Storage Viale Trastevere,80,9,8,10.0,1,7,4.0
2026-09-25,weekday,rome,trastevere,913,Luggage Storage Viale Trastevere,80,3,1,1.2,1,0,0.5
2026-09-26,weekend,rome,trastevere,913,Luggage Storage Viale Trastevere,80,10,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trevi,4255,Luggage Storage Via Del Tritone,50,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trevi,4255,Luggage Storage Via Del Tritone,50,4,4,8.0,4,0,2.0
2026-09-26,weekend,rome,trevi,4255,Luggage Storage Via Del Tritone,50,8,2,4.0,0,2,1.0
2026-09-23,weekday,rome,trevi,4738,Luggage Storage Trevi Fountain,50,1,1,2.0,1,0,0.5
2026-09-24,weekday,rome,trevi,4738,Luggage Storage Trevi Fountain,50,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trevi,4738,Luggage Storage Trevi Fountain,50,5,0,0.0,0,0,0.0
2026-09-26,weekend,rome,trevi,4738,Luggage Storage Trevi Fountain,50,7,0,0.0,0,0,0.0
2026-09-23,weekday,rome,trevi,6269,Luggage Storage Quirinal Palace,35,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trevi,6269,Luggage Storage Quirinal Palace,35,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trevi,6269,Luggage Storage Quirinal Palace,35,5,2,5.7,2,0,1.0
2026-09-26,weekend,rome,trevi,6269,Luggage Storage Quirinal Palace,35,7,0,0.0,0,0,0.0
2026-09-23,weekday,rome,trevi,6450924,Luggage Storage Piazza Barberini,100,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,trevi,6450924,Luggage Storage Piazza Barberini,100,2,6,6.0,4,2,3.0
2026-09-25,weekday,rome,trevi,6450924,Luggage Storage Piazza Barberini,100,8,0,0.0,0,0,0.0
2026-09-26,weekend,rome,trevi,6450924,Luggage Storage Piazza Barberini,100,7,11,11.0,2,9,5.5
2026-09-24,weekday,rome,trieste,59,Luggage Storage Corso Trieste,300,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,trieste,59,Luggage Storage Corso Trieste,300,2,0,0.0,0,0,0.0
2026-09-23,weekday,rome,vatican,2902,Luggage Storage Valle Aurelia,45,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,vatican,2902,Luggage Storage Valle Aurelia,45,2,1,2.2,0,1,0.5
2026-09-25,weekday,rome,vatican,2902,Luggage Storage Valle Aurelia,45,5,0,0.0,0,0,0.0
2026-09-26,weekend,rome,vatican,2902,Luggage Storage Valle Aurelia,45,8,0,0.0,0,0,0.0
2026-09-23,weekday,rome,vatican,3850,Luggage Storage Vatican,45,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,vatican,3850,Luggage Storage Vatican,45,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,vatican,3850,Luggage Storage Vatican,45,6,5,11.1,5,0,2.5
2026-09-26,weekend,rome,vatican,3850,Luggage Storage Vatican,45,8,0,0.0,0,0,0.0
2026-09-24,weekday,rome,vatican,3859,Luggage Storage Rome Vatican Museum Area,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,vatican,3859,Luggage Storage Rome Vatican Museum Area,30,2,0,0.0,0,0,0.0
2026-09-26,weekend,rome,vatican,3859,Luggage Storage Rome Vatican Museum Area,30,7,0,0.0,0,0,0.0
2026-09-24,weekday,rome,vatican,4281,Luggage Storage near Vatican Museums Entrance,30,2,0,0.0,0,0,0.0
2026-09-25,weekday,rome,vatican,4281,Luggage Storage near Vatican Museums Entrance,30,4,0,0.0,0,0,0.0
2026-09-26,weekend,rome,vatican,4281,Luggage Storage near Vatican Museums Entrance,30,8,5,16.7,0,5,2.5
2026-09-23,weekday,rome,vatican,4869,Luggage Storage Vatican City,45,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,vatican,4869,Luggage Storage Vatican City,45,2,3,6.7,3,0,1.5
2026-09-25,weekday,rome,vatican,4869,Luggage Storage Vatican City,45,8,3,6.7,3,0,1.5
2026-09-26,weekend,rome,vatican,4869,Luggage Storage Vatican City,45,8,10,22.2,0,10,5.0
2026-09-23,weekday,rome,vatican,6451598,Luggage Storage Via Aurelia,70,2,0,0.0,0,0,0.0
2026-09-24,weekday,rome,vatican,6451598,Luggage Storage Via Aurelia,70,3,1,1.4,1,0,0.5
2026-09-25,weekday,rome,vatican,6451598,Luggage Storage Via Aurelia,70,8,0,0.0,0,0,0.0
2026-09-26,weekend,rome,vatican,6451598,Luggage Storage Via Aurelia,70,9,0,0.0,0,0,0.0
2026-09-23,weekday,rome,vatican,6451603,Luggage Storage Circonvallazione Trionfale,20,1,0,0.0,0,0,0.0
2026-09-24,weekday,rome,vatican,6451603,Luggage Storage Circonvallazione Trionfale,20,1,0,0.0,0,0,0.0
2026-09-25,weekday,rome,vatican,6451603,Luggage Storage Circonvallazione Trionfale,20,4,4,20.0,4,0,2.0
2026-09-26,weekend,rome,vatican,6451603,Luggage Storage Circonvallazione Trionfale,20,3,0,0.0,0,0,0.0
2026-09-23,weekday,rome,vatican,6451625,Luggage Storage Borgo Pio,100,1,0,0.0,0,0,0.0
