name,kind,lat,lng
Torre a Mare,suburb,41.087781,17.0006678
Batinići,quarter,43.3023829,17.0214675
Zaveterje,quarter,43.4170969,16.933601
Urlaken,neighbourhood,46.6376439,13.8776928
Baggio,suburb,45.4613839,9.089843
Drobollach am Faaker See,suburb,46.5875291,13.9176564
Öreghegy,suburb,47.2088237,18.4602125
La Pevole,neighbourhood,42.9855591,12.1676054
Guglia,neighbourhood,43.8892031,11.1081645
Borovje,quarter,45.7874964,16.0074419
Folnegovićevo naselje,quarter,45.7928511,16.0063364
Sigečica,quarter,45.7990271,16.0043369
Savica,quarter,45.7917694,15.9983208
Cvjetno naselje,quarter,45.7924866,15.9668724
Knežija,quarter,45.7909119,15.9506944
Srednjaci,quarter,45.7911259,15.941265
Prečko,quarter,45.7941004,15.8992323
Špansko,quarter,45.8020243,15.8979016
Malešnica,quarter,45.8094342,15.9004235
Rudeš,quarter,45.7995426,15.9198809
Stara Trešnjevka,quarter,45.799944,15.953921
Vrbik,quarter,45.7969366,15.9674417
Kruge,quarter,45.7976302,15.9887003
Lecciole,neighbourhood,42.530596,9.019023
Cappella,neighbourhood,42.5252308,9.0188628
Olmi,neighbourhood,42.5286011,9.0157244
Aullace,neighbourhood,42.5304802,9.0168516
La Castellina,neighbourhood,43.8912439,11.1081545
Donja Dubrava,quarter,45.8225783,16.0439971
Batschuns,neighbourhood,47.279566,9.6661814
Kovácstelep,suburb,46.0608877,18.1870949
Basamalom,suburb,46.0687979,18.2652264
Tessy,quarter,45.9389734,6.1061483
Noventana,suburb,45.4111388,11.9780081
Granze di Camin,suburb,45.3796082,11.9398572
Ponte di Brenta,suburb,45.4248269,11.9442185
San Lazzaro,suburb,45.4170459,11.9152205
Torre,suburb,45.4363907,11.9200313
Mortise,suburb,45.4256915,11.9126101
San Gregorio di Camin,suburb,45.4047488,11.9186585
Terranegra,suburb,45.3943203,11.9097069
Voltabarozzo,suburb,45.3798015,11.9021444
Sant'Agostino,suburb,45.3751072,11.8581525
Guizza,suburb,45.3811568,11.8699792
Mandria,suburb,45.3691585,11.8341878
Voltabrusegana,neighbourhood,45.3888729,11.8349603
Ponterotto,suburb,45.4472522,11.8308404
Montà,suburb,45.4305045,11.8419201
Paltana,suburb,45.3832668,11.8557313
Martinovka,quarter,45.8012466,15.9699999
Šalata,quarter,45.8240993,15.9852056
Ferenščica,quarter,45.8003655,16.0226844
Volovčica,quarter,45.8080614,16.0217234
Črnomerec,quarter,45.815486,15.935545
Sacca,neighbourhood,45.8970594,10.2183188
Plemo,suburb,45.9141441,10.2346522
Hird,suburb,46.1139155,18.3400696
Újhegy,suburb,46.0795048,18.2852152
Oltrebrenta,quarter,45.4126984,11.9993947
Piazza,neighbourhood,42.0555254,9.2963346
Suarto,neighbourhood,42.053597,9.2946608
Foata,neighbourhood,42.0569096,9.30068
Mandriola,suburb,45.3628079,11.8426824
Neszele,suburb,46.8570588,16.827674
Brusegana,suburb,45.3966817,11.8287966
Chiesanuova,suburb,45.4177692,11.8353401
Meszes,suburb,46.0918217,18.2670448
Szabolcsfalu,suburb,46.1102115,18.2691906
Pécsbánya,suburb,46.1084576,18.2489383
Kertváros,suburb,46.0518722,18.2251171
Nagyárpád,suburb,46.0428712,18.2530544
Uránváros,suburb,46.0644209,18.1992495
Somogy,suburb,46.1243598,18.3067587
Vasas,suburb,46.1345136,18.3249376
Vrapče,quarter,45.8129884,15.9062064
Kustošija,quarter,45.813548,15.9270442
Gajnice,quarter,45.8166809,15.8753207
Pantovčak,quarter,45.8236593,15.9605472
Ravnice,neighbourhood,45.8173647,16.0312245
Borongaj,quarter,45.8108922,16.0319203
Kozari bok,quarter,45.7960609,16.0481043
Kozari putevi,quarter,45.7887169,16.0495063
Žitnjak,quarter,45.7848125,16.0635146
Petruševec,quarter,45.7717668,16.0592337
Jakuševec,quarter,45.7605543,16.0162815
Sveta Klara,quarter,45.7606828,15.9608781
Blato,quarter,45.7635678,15.9242635
Remetinec,quarter,45.7661187,15.9387099
Gračani,quarter,45.8586811,15.9731665
Šestine,quarter,45.8527408,15.9501688
Ceglie del Campo,neighbourhood,41.0643818,16.8659317
Ráchegy,suburb,47.192505,18.4560423
Búrtelep,suburb,47.1903199,18.4373541
Felsőváros,suburb,47.2020802,18.412917
Víziváros,suburb,47.1944995,18.4215361
Palotaváros,suburb,47.1862199,18.4060543
Volosko,quarter,45.3483902,14.3200644
Miladije,suburb,44.5279166,18.640838
Bethlehem,quarter,46.9483468,7.3857607
Becefa,suburb,46.0628718,17.8465538
Zsibót,suburb,46.0801222,17.8594971
Turanj,suburb,45.4612412,15.5695859
Villa Fiorita,neighbourhood,43.9059051,11.0948366
Fratta,suburb,45.6445912,11.744873
Galcetello,neighbourhood,43.9068213,11.0912148
Battant,suburb,47.2409488,6.0196944
Montrapon,suburb,47.2463625,6.0080378
Fontaine Écu,quarter,47.2505841,6.0099413
Saint-Claude,suburb,47.2572905,6.016692
Bregille,suburb,47.2394016,6.0390565
Mazagran,quarter,47.2265706,6.0303072
Les Chaprais,suburb,47.2447428,6.0301212
Fontaine Argent,quarter,47.2468545,6.0355674
La Viotte,quarter,47.2513634,6.0227426
Les Prés de Vaux,quarter,47.2279492,6.0475293
Les Clairs Soleils,suburb,47.250138,6.0560302
Velotte,suburb,47.2198342,6.0169573
Rivotte,quarter,47.2324,6.0351322
Tarragnoz,quarter,47.2289348,6.0312026
La Butte,quarter,47.2361367,6.0113532
Palente,quarter,47.2665437,6.0497069
Les Orchamps,suburb,47.2613309,6.0440666
Piazza Rossé,neighbourhood,45.8548942,9.3580618
San Giovanni,neighbourhood,41.8821694,12.5077273
Garbatella,quarter,41.8626209,12.4891355
San Paolo,quarter,41.8546357,12.4799703
Les Pareuses,neighbourhood,46.9074817,6.3629206
Pigneto,quarter,41.888534,12.5336278
San Lorenzo,neighbourhood,41.8975008,12.5155417
Selva Candida,suburb,41.9534056,12.3783237
Selva Nera,suburb,41.9423051,12.3657469
Oltreletimbro,suburb,44.3037508,8.473399
Fornaci,suburb,44.2958411,8.4607862
Saint-Aygulf,quarter,43.3859229,6.7224304
Parco Leonardo,neighbourhood,41.7967678,12.2965241
Villa Verrocchio,suburb,42.5059527,14.16692
Torrimpietra,suburb,41.9171907,12.2010391
Villa Verlengia,suburb,42.4970696,14.1748989
Villa Canonico,suburb,42.5103662,14.1615182
Torrevecchia,neighbourhood,41.9315621,12.4165157
Monte Mario Alto,quarter,41.9461044,12.4254798
Im Park,neighbourhood,46.9792897,7.4756211
Puntigam,suburb,47.0271265,15.4350327
Sankt Peter,suburb,47.0587015,15.4699851
San Paolo,suburb,41.1248439,16.7979369
Gyulafirátót,suburb,47.1444169,17.9489852
San Giusto,neighbourhood,43.153496,11.0765422
Colognola,suburb,45.6732393,9.6621552
Ciglane,suburb,43.8645049,18.408036
Breka,suburb,43.8711996,18.417406
Hofmatt,neighbourhood,47.0207697,7.4418698
Città Alta,suburb,45.7039869,9.6628565
Marruci,suburb,42.4302989,13.3216937
Srpska varoš,quarter,44.8748073,18.8158895
Isola Sacra,suburb,41.7609229,12.2617376
Tóvárosi lakónegyed,suburb,47.1814115,18.4118943
Almássytelep,neighbourhood,47.197954,18.4273957
Kadocsa,suburb,47.2002458,18.4375572
Fecskepart,suburb,47.2074045,18.4042263
Szedreskert,suburb,47.2017631,18.395051
Belváros,suburb,47.1929539,18.4068043
Alsóváros,suburb,47.1752956,18.4109822
Ősz utca,suburb,47.1952064,18.4115352
Ši Selo,suburb,44.5245271,18.6966509
Torre del Mare,neighbourhood,44.2390311,8.4390184
Brusicco,neighbourhood,45.707108,9.494802
Crocetta,suburb,44.807458,10.3007011
Pózva,suburb,46.8696967,16.863317
Colle Barone,neighbourhood,42.1836144,14.1965759
Niederwichtrach,neighbourhood,46.84958,7.5766308
Oberwichtrach,neighbourhood,46.8439074,7.5771436
Borgo Medievale,suburb,41.4566388,12.6591653
Colonnetta,suburb,42.5110882,14.1431274
Lentihegy,suburb,46.5952348,16.546838
Rescalda,suburb,45.6303275,8.9406123
Villaggio del Sole,quarter,45.5560652,11.5173732
Uznaberg,suburb,47.2329326,8.9566404
Oberrisch,suburb,47.1273698,8.4624756
Soukbunar,suburb,43.8503081,18.4145842
Mahmutovac,suburb,43.8500653,18.4345333
Jarčedoli,suburb,43.8540572,18.4491777
Küntwil,suburb,47.135092,8.4250164
Pregassona,suburb,46.01905,8.9744329
Monte Antico Alto,neighbourhood,42.9912216,11.3605075
Dugiš,quarter,43.2899998,17.0282716
Donja Luka,quarter,43.2994875,17.0147273
Bili Brig,quarter,43.3005662,17.0168274
Gorinka,quarter,43.2990163,17.02029
Bidol,quarter,43.2958791,17.0229411
Vrpolje,quarter,43.2941123,17.0245831
Moča,neighbourhood,43.3002774,17.0222651
Zelenka,quarter,43.3072343,17.0107419
Ratac,quarter,43.3043299,17.0084458
Viganello,suburb,46.0133003,8.9674303
A Pitrusedda,neighbourhood,41.9821162,8.7690793
La Contra,neighbourhood,41.986491,8.7689137
Molino Nuovo,suburb,46.0128967,8.9571003
Cardiglione,neighbourhood,41.9876615,8.732296
Ruvigliana,suburb,46.0037574,8.978944
Albonago,suburb,46.0135996,8.9742577
Aldesago,neighbourhood,46.0083368,8.9792402
Monteortone,suburb,45.3556178,11.7650527
San Mariano,neighbourhood,43.0847396,12.3020587
عين الباي ⵄⵉⵏ ⵍⴱⴰⵢ,suburb,36.3145115,6.6209367
Ronchetto sul Naviglio,suburb,45.4394295,9.128771
Case di Sotto,neighbourhood,43.9905035,11.1005895
Villamarina,suburb,44.1751472,12.4327941
Monterosso,suburb,45.7186784,9.6830293
Redona,suburb,45.7112891,9.6924891
Frühweiss,suburb,46.086637,18.2183003
Sárhát,suburb,46.0202545,18.800387
Arcella,quarter,45.4226575,11.8834905
Sant'Avendrace,quarter,39.2288335,9.0985163
San Michele,quarter,39.2398385,9.1010078
Pirri,suburb,39.2457848,9.1288165
Mulinu Becciu,quarter,39.2545967,9.0997455
Valtesse,suburb,45.7152378,9.6685547
Valverde,suburb,45.7109924,9.6666421
Le Praz de Lys,neighbourhood,46.1485828,6.5941666
Középbogárd,suburb,46.848221,18.3986569
Valverde,suburb,44.1801935,12.4258981
Bajcsa,suburb,46.3973489,16.9376566
Miklósfa,suburb,46.4145649,16.9914969
Bagola,suburb,46.4222787,17.0282927
Nagyfakos,suburb,46.4271775,17.0747907
Kisfakos,suburb,46.4323634,17.0590829
Malpensata,suburb,45.6867738,9.6722181
Crocifisso,neighbourhood,46.0183312,8.9399241
Grumello del Piano,suburb,45.6677715,9.6384244
Les Vaites,quarter,47.2531708,6.0415311
Saint-Jean,quarter,47.2339248,6.0300625
Les Cras,suburb,47.2568662,6.0349974
La Combe Saragosse,quarter,47.2630925,6.0309903
Padiglione,suburb,41.5120432,12.6310804
Falasche,suburb,41.4843499,12.6255842
Anzio Colonia,suburb,41.4582467,12.6166821
Lavinio Stazione,suburb,41.4998819,12.6250414
Lido di Lavinio,neighbourhood,41.500221,12.583745
Lido dei Gigli,neighbourhood,41.5097884,12.5785802
Lido di Enea,suburb,41.4956325,12.5875527
Lido di Cincinnato,neighbourhood,41.4833546,12.5962786
Lido di Marechiaro,suburb,41.4709092,12.6070513
Colle Romito,suburb,41.5447396,12.5617432
Lido di Tirrenella,suburb,41.5544258,12.5366387
La Cogna,suburb,41.5639357,12.5826431
Cavallo Morto,suburb,41.5368625,12.6273714
Spadellata,suburb,41.5305462,12.6218917
Genio Civile,suburb,41.5476447,12.6922986
Zucchetti,suburb,41.4769714,12.6561344
San Giacomo,neighbourhood,41.465872,12.6531965
Miglioramento,suburb,41.4696681,12.632781
Grugnole,suburb,41.4708462,12.7343414
Pocacqua,neighbourhood,41.4700525,12.6437122
Rábatótfalu,suburb,46.9421673,16.2481781
Máriaújfalu,suburb,46.9473103,16.3141393
Jakabháza,suburb,46.9793335,16.3274215
Foce Verde,neighbourhood,41.4167115,12.8250784
San Lazzaro,suburb,44.7934855,10.3560556
Soragno,suburb,46.0322517,8.9793782
Davesco,suburb,46.0366559,8.9809434
Villa Claudia,suburb,41.4844232,12.6129709
Tatar,quarter,43.3173254,17.8159505
Donje Opine,suburb,43.3186055,17.8361105
Šehovina,quarter,43.332748,17.8215193
Bjelušine,quarter,43.3362745,17.8182848
Zalik,quarter,43.3579448,17.8152391
Zgoni,quarter,43.3513829,17.7975913
Rudnik,quarter,43.3560773,17.8002977
Strelčevina,quarter,43.3442654,17.7974867
Bijeli Brijeg,quarter,43.3471991,17.7923369
Cernica,quarter,43.3413629,17.8096103
Oltretorrente,suburb,44.8013047,10.3192916
Újmohács,suburb,46.0014864,18.7066198
Vareilles,quarter,47.2429536,6.0460097
Gornje Križevčine,quarter,46.022663,16.5119508
Dubrava,suburb,42.3967591,18.8897472
Humci,suburb,42.391388,18.9039428
Civitas Vaticana - Città del Vaticano,suburb,41.9034912,12.4528349
Villa del Fuoco,suburb,42.4433682,14.1996078
Fontanelle,suburb,42.4340434,14.2036019
Grabovo Vrelo,quarter,43.2568928,17.4555397
Cappuccini,neighbourhood,45.9540608,12.6460714
Cecino,suburb,45.6841058,10.5088502
San Martino,suburb,45.6819265,10.5076579
Patacs,suburb,46.070954,18.1722029
Rácváros,suburb,46.0670477,18.1818502
Ürög,suburb,46.0807761,18.1832461
Santa Filomena,neighbourhood,42.4920891,14.1784726
Villa Carmine,suburb,42.5000764,14.1335047
Clarina,suburb,46.0511056,11.1265994
Mariagrün,neighbourhood,47.0992948,15.4506167
Bidmi,neighbourhood,46.7440855,8.2200933
Marebello,neighbourhood,44.0417567,12.608035
Gstei,neighbourhood,46.2630282,7.862122
San Pancrazio Parmense,suburb,44.8132874,10.2703282
الأنصار ⵍⴻⵏⵚⴰⵔ,suburb,35.5224449,6.2057645
Dändelstein,neighbourhood,47.253607,8.698968
Mittelwies,neighbourhood,47.2520469,8.6952767
Saurenbach,neighbourhood,47.2515772,8.6983158
Liebegg,neighbourhood,47.2540022,8.6930824
Lebern,neighbourhood,47.2551496,8.6915799
Brüsch,neighbourhood,47.2525574,8.7045989
Höchsteg,neighbourhood,47.2506977,8.6977575
Mâche/Mett,suburb,47.1458663,7.2768882
Lenz,neighbourhood,47.2478359,8.714232
Madretsch,suburb,47.1290861,7.2567529
Izsákfa,suburb,47.2153734,17.1557695
Alsóság,suburb,47.2361075,17.1478723
Pallone,neighbourhood,42.4445038,12.1745199
Colfiorito,suburb,42.053469,11.8653577
La Scaglia,suburb,42.0365284,11.9647839
Puntoni,suburb,42.269096,12.0243713
Castelferretti,suburb,43.6062885,13.3653204
Villa Sant'Antonio,quarter,42.861137,13.7108485
Moneta,neighbourhood,41.2197533,9.4320733
San Bernardino,neighbourhood,44.1808491,8.3399261
Retfala,suburb,45.5619223,18.6477197
Donji grad,suburb,45.5556845,18.7195614
Jug II,suburb,45.5458982,18.7172246
Bosutsko naselje,neighbourhood,45.5464611,18.6751442
Vatrogasno naselje,quarter,45.5462699,18.7011977
Zeleno polje,quarter,45.5524234,18.7305733
Industrijska četvrt,suburb,45.5466617,18.6791665
Gornji grad,suburb,45.5613743,18.6768992
Pian di Porto,neighbourhood,42.8140607,12.4055739
Ponterio,neighbourhood,42.7997334,12.4088621
San Venanzio,quarter,42.8543491,13.5711499
Sant'Emidio,quarter,42.8541583,13.5785423
San Giacomo,quarter,42.8564675,13.572105
Santa Maria Intervineas,quarter,42.8560082,13.578156
Borgo Solestà,quarter,42.8594309,13.5685087
Campo Parignano,quarter,42.8595567,13.5794435
Borgo Chiaro,quarter,42.8616927,13.5905564
Porta Maggiore,quarter,42.8531704,13.5882923
Santi Filippo e Giacomo,quarter,42.851849,13.5968378
Borgo Cartaro,quarter,42.8481553,13.5700708
Castagneti,quarter,42.8467898,13.6076217
San Pietro,quarter,43.6230792,13.5116063
Capodimonte,quarter,43.6157543,13.5089129
Borgo Rodi,quarter,43.6134384,13.5228887
Montemarino,quarter,43.6082368,13.5188118
Adriatico,quarter,43.6164274,13.5244937
Passetto,quarter,43.6145631,13.5330082
Pietralacroce,quarter,43.6022952,13.5407072
Archi,quarter,43.6125556,13.5046574
Montirozzo,quarter,43.6097781,13.5062976
Vallemiano,quarter,43.6064617,13.5131287
Piano San Lazzaro,quarter,43.6052663,13.5054356
Palombella,quarter,43.6058068,13.4912258
Posatora,quarter,43.598771,13.4896551
Scrima,quarter,43.6029168,13.4990707
Torrette,suburb,43.607705,13.4552434
Collemarino,suburb,43.6128977,13.4288011
Palombina,suburb,43.6180429,13.4260717
Le Grazie,quarter,43.6003901,13.5154588
Tavernelle,quarter,43.5935371,13.5176101
Palombare,quarter,43.5944198,13.504478
Pinocchio,quarter,43.5898881,13.4930196
Pip,quarter,43.5510089,13.5129324
Baraccola Sud,quarter,43.5527818,13.5094562
Passo Varano,quarter,43.5739584,13.5229107
Ponte Rosso,quarter,43.568439,13.5179851
Baraccola Est,quarter,43.572028,13.5098796
Montedago,quarter,43.5824649,13.5039888
Magdalena,suburb,46.5518615,15.6476286
Baglio Messina Primo,neighbourhood,38.0763801,12.701289
Masarykova,neighbourhood,45.5946078,17.2182177
Máriagyűd,suburb,45.873692,18.2731894
Koševsko brdo,suburb,43.8679888,18.4047143
Otoka,suburb,43.8474072,18.3655732
Nedžarići,suburb,43.8367867,18.3364819
Švrakino selo,suburb,43.8422588,18.3579112
Eš naselje,quarter,44.8705492,18.8154669
Klanac,quarter,44.8692227,18.7928867
Ivici,quarter,44.8768673,18.7825077
Kolobara,quarter,44.8781011,18.8036853
San Giovanni,suburb,46.0238174,12.5105165
Santa Lucia,suburb,46.0346349,12.5289014
Gambarara,quarter,45.1813229,10.7800464
San Paolo,suburb,43.8855475,11.0733305
Dobroševići,suburb,43.880004,18.2897631
Ahatovići,suburb,43.8846542,18.2829095
Saint-Clair,quarter,43.1457359,6.3814205
Trnje,suburb,45.9047286,15.6052059
Cité 400 logements,neighbourhood,36.8948269,7.728326
Diszel,suburb,46.8859431,17.4963553
Pfisterhalden,neighbourhood,47.2532332,8.7075687
Breitenloo,neighbourhood,47.2519981,8.7077747
Pfisterrain,neighbourhood,47.2508853,8.7095256
Isleren,neighbourhood,47.2584004,8.6963935
Joggenrain,neighbourhood,47.2569965,8.6973806
Schuelerrain,neighbourhood,47.2574608,8.6999384
Büel,neighbourhood,47.2607484,8.6970309
Csala,suburb,47.2277327,18.4827363
Hofen,neighbourhood,47.2558209,8.6946262
Chiesanova,neighbourhood,43.8961309,11.0822004
Galciana,suburb,43.8875487,11.0562704
Sant'Ippolito,suburb,43.8913374,11.0471386
Vergaio,suburb,43.8777679,11.0569062
Casale,suburb,43.8758376,11.0403752
Lignano Pineta,suburb,45.6686066,13.1045116
Lignano Riviera,suburb,45.656107,13.1008619
Bancole,suburb,45.2041528,10.7932109
Lunetta,suburb,45.1609686,10.818942
Frassino,suburb,45.1542949,10.8221141
Les Tours Berlioz,neighbourhood,46.910508,6.3539758
Angeli,suburb,45.1560394,10.7498137
Mura,suburb,45.60086,9.8793646
Piazza,neighbourhood,45.5982659,9.8844218
San Rocco,suburb,45.5916088,9.8897398
Valena,suburb,45.5840682,9.8845045
Sacro Cuore,suburb,45.6007487,9.8916099
San Giuseppe,suburb,45.6046097,9.8980884
Sgraffigna,suburb,45.608683,9.9013272
La Calade,neighbourhood,43.539723,6.4707626
En dessus de Ville,neighbourhood,43.5415307,6.4704123
Cocorelle,neighbourhood,43.5375234,6.4757304
Les Tours,neighbourhood,43.5348832,6.4785892
Les Hauts Négadis,neighbourhood,43.5306086,6.4779744
Le Fournas,neighbourhood,43.5284672,6.4636114
Ajkarendek,suburb,47.1377332,17.5669655
Biumo Superiore,quarter,45.8261189,8.8289534
Biumo Inferiore,quarter,45.8227583,8.8332815
Notre-Dame du Peuple,neighbourhood,43.5339963,6.455752
Le Moulin Neuf,neighbourhood,43.5338898,6.4595135
Urbarija,quarter,45.4939893,18.103074
Čimen,quarter,45.4879745,18.0865846
Maljournal,quarter,43.5318213,6.4588909
Saint-Jaume,neighbourhood,43.536912,6.4558107
Clos Jean Aicard,neighbourhood,43.5409338,6.4600058
Les Jardins,neighbourhood,43.5395372,6.4616101
Rialle,neighbourhood,43.5426078,6.4647403
L'Esperon,neighbourhood,43.5435137,6.4591395
Folletière,neighbourhood,43.5488665,6.4615103
La Garrigue,neighbourhood,43.4583441,6.4713191
Grumellina,neighbourhood,45.6731869,9.6436447
La Louve,neighbourhood,43.5453488,6.4563781
Blancon,neighbourhood,43.5463892,6.4578896
Collombaille,neighbourhood,43.5501824,6.4579526
Cascina Gobba,neighbourhood,45.5128733,9.2605841
Rogoredo,suburb,45.4319367,9.2441502
Morsenchio,suburb,45.4456772,9.2486625
San Martino,quarter,45.4268959,9.2509624
Cavriano,quarter,45.4687378,9.2412616
Monluè,quarter,45.4566214,9.2542045
Ponte Lambro,suburb,45.4428414,9.2635975
Crescenzago,suburb,45.5094512,9.2475983
Cimiano,suburb,45.5011666,9.2446195
Bolgiano,neighbourhood,45.4212633,9.2780524
Lavanderie,suburb,45.4891932,9.2682738
Redecesio,suburb,45.481903,9.2736949
Cascina Biassano,neighbourhood,45.4372682,9.3125635
Cascina Matta,neighbourhood,45.430655,9.3141761
Rugacesio di Sotto,neighbourhood,45.4837003,9.3096442
Molino Ortolina,neighbourhood,45.499754,9.3193325
Rugacesio di Sopra,neighbourhood,45.4866646,9.3100174
Isola,neighbourhood,45.4813036,9.3201109
Limito,suburb,45.4827633,9.3272817
Seggiano,suburb,45.487908,9.3253339
Prati,suburb,41.5161903,13.1307357
Groina / Grojna,neighbourhood,45.9598203,13.5957135
Asci / Ašči,neighbourhood,45.9737521,13.589133
Le Coutelet,quarter,43.5489886,6.4650605
Super Quinson,neighbourhood,43.705582,6.0379279
Sant'Anna,neighbourhood,43.8830867,11.1143152
Log,neighbourhood,45.8657283,13.9378459
Siponto,suburb,41.6123089,15.8968249
Raškovac,quarter,44.9810998,16.6986299
Donja Puharska,quarter,44.9910775,16.7111304
Aerodromsko naselje,quarter,44.9887554,16.7314235
Tukovi,suburb,44.9655682,16.699135
Muhići,suburb,44.7629481,16.6573758
Mahala,suburb,44.7600704,16.6652728
Hünenberg-See,suburb,47.1737917,8.4496257
Enikon,suburb,47.1803979,8.4423848
Villa Sile,neighbourhood,45.946447,12.7994322
Čikaga,suburb,45.3125367,18.4227789
Sjever,suburb,45.320832,18.4099774
Ceppo Nero,neighbourhood,43.4161576,10.5763809
Il Porcello,neighbourhood,43.5296485,10.9502717
Monti di Sotto,neighbourhood,43.3977014,11.4241501
Les CRL,neighbourhood,46.9162176,6.3418992
Voltino,quarter,45.8042248,15.9301801
Pieve,neighbourhood,45.6740469,10.3418609
Brondolo,neighbourhood,45.1948519,12.2842163
Tercier,neighbourhood,46.464316,6.8951974
Precojo,neighbourhood,41.5475795,9.2661516
Borgu,neighbourhood,41.6202484,8.9727936
