read_at,date,weekday,day_type,club,slug,court,cover,start,time_band,status,price_90,price_60
2026-09-22 18:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,19:00,evening,free,,24 EUR
2026-09-22 18:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,19:30,evening,free,36 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,20:00,evening,free,,24 EUR
2026-09-22 18:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,19:00,evening,free,40 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,20:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,19:00,evening,free,40 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,20:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,indoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,indoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,20:00,evening,free,40 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,20:00,evening,free,40 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 1,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 1,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 1,indoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 1,indoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 2,indoor,18:30,evening,free,60 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 2,indoor,19:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 2,indoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 2,indoor,20:00,evening,free,60 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 3,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 3,indoor,19:00,evening,free,60 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 3,indoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 3,indoor,20:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,indoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,indoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,indoor,19:00,evening,free,60 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,indoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,indoor,20:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,1 Esterno,outdoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,1 Esterno,outdoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,1 Esterno,outdoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,1 Esterno,outdoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,2 Esterno,outdoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,2 Esterno,outdoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,2 Esterno,outdoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,2 Esterno,outdoor,20:00,evening,free,40 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,3 COPERTO,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,3 COPERTO,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,3 COPERTO,indoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,3 COPERTO,indoor,20:00,evening,free,56 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,4 COPERTO,indoor,18:30,evening,free,56 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,4 COPERTO,indoor,19:00,evening,free,56 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,4 COPERTO,indoor,19:30,evening,free,56 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,4 COPERTO,indoor,20:00,evening,free,56 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,Kuikma Indoor,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,Kuikma Indoor,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,Kuikma Indoor,indoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,Kuikma Indoor,indoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,6 Indoor,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,6 Indoor,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,6 Indoor,indoor,19:30,evening,free,56 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,6 Indoor,indoor,20:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,My Gym City Indoor,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,My Gym City Indoor,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,My Gym City Indoor,indoor,19:30,evening,free,56 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,My Gym City Indoor,indoor,20:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,8 Esterno,outdoor,18:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,8 Esterno,outdoor,19:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,8 Esterno,outdoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,8 Esterno,outdoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,indoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,indoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,indoor,19:00,evening,free,56 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,indoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,indoor,20:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,Singolo A Esterno,outdoor,18:30,evening,free,24 EUR,20 EUR
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,Singolo A Esterno,outdoor,19:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,Singolo A Esterno,outdoor,19:30,evening,free,24 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,Singolo A Esterno,outdoor,20:00,evening,free,,20 EUR
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,Singolo B Esterno,outdoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,Singolo B Esterno,outdoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,Singolo B Esterno,outdoor,19:30,evening,free,24 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,Singolo B Esterno,outdoor,20:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Altino Sport Village,altino-sport-village,Padel 1,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Altino Sport Village,altino-sport-village,Padel 1,indoor,19:00,evening,free,,40 EUR
2026-09-22 18:00,2026-09-22,Tue,weekday,Altino Sport Village,altino-sport-village,Padel 1,indoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Altino Sport Village,altino-sport-village,Padel 1,indoor,20:00,evening,free,,40 EUR
2026-09-22 18:00,2026-09-22,Tue,weekday,Altino Sport Village,altino-sport-village,Padel 2,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Altino Sport Village,altino-sport-village,Padel 2,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Altino Sport Village,altino-sport-village,Padel 2,indoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Altino Sport Village,altino-sport-village,Padel 2,indoor,20:00,evening,free,,40 EUR
2026-09-22 18:00,2026-09-22,Tue,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,indoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,indoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,indoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,indoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,indoor,19:00,evening,free,48 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,indoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,indoor,20:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,H-FARM CAMPUS,h-farm-campus,Padel 1,outdoor,18:30,evening,free,85 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,H-FARM CAMPUS,h-farm-campus,Padel 1,outdoor,19:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,H-FARM CAMPUS,h-farm-campus,Padel 1,outdoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,H-FARM CAMPUS,h-farm-campus,Padel 1,outdoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,H-FARM CAMPUS,h-farm-campus,Padel 2,outdoor,18:30,evening,free,85 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,H-FARM CAMPUS,h-farm-campus,Padel 2,outdoor,19:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,H-FARM CAMPUS,h-farm-campus,Padel 2,outdoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,H-FARM CAMPUS,h-farm-campus,Padel 2,outdoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,indoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,indoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,indoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,indoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,indoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,indoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,indoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,indoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,indoor,19:00,evening,free,,36 EUR
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,indoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,indoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,outdoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,outdoor,19:00,evening,free,48 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,outdoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,outdoor,20:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,outdoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,outdoor,19:00,evening,free,48 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,outdoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,outdoor,20:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,outdoor,18:30,evening,free,48 EUR,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,outdoor,19:00,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,outdoor,19:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,outdoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Marina Sporting,marina-sporting,Padel 1,outdoor,18:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Marina Sporting,marina-sporting,Padel 1,outdoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Marina Sporting,marina-sporting,Padel 1,outdoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Marina Sporting,marina-sporting,Padel 1,outdoor,20:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Marina Sporting,marina-sporting,Padel 2,outdoor,18:30,evening,free,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Marina Sporting,marina-sporting,Padel 2,outdoor,19:00,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Marina Sporting,marina-sporting,Padel 2,outdoor,19:30,evening,booked,,
2026-09-22 18:00,2026-09-22,Tue,weekday,Marina Sporting,marina-sporting,Padel 2,outdoor,20:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,outdoor,20:30,evening,free,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,outdoor,21:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,outdoor,21:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,outdoor,22:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,20:30,evening,free,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,21:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,21:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,outdoor,22:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,20:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,21:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,21:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,indoor,22:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,20:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,21:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,21:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,indoor,22:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,20:30,evening,free,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,21:00,evening,free,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,21:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 1,outdoor,22:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,20:30,evening,free,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,21:00,evening,free,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,21:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Aquafit Padel,aquafit-padel,Padel 2,outdoor,22:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 1,indoor,20:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 1,indoor,21:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 1,indoor,21:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 1,indoor,22:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 2,indoor,20:30,evening,free,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 2,indoor,21:00,evening,free,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 2,indoor,21:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 2,indoor,22:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 3,indoor,20:30,evening,free,,40 EUR
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 3,indoor,21:00,evening,free,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 3,indoor,21:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 3,indoor,22:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,indoor,20:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,indoor,21:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,indoor,21:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,indoor,22:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,indoor,20:30,evening,free,,40 EUR
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,indoor,21:00,evening,free,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,indoor,21:30,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,indoor,22:00,evening,booked,,
2026-09-22 20:00,2026-09-22,Tue,weekday,Padel Treviso,padel-treviso,1 Esterno,outdoor,20:30,evening,booked,,
