seen_on,city,area,storage_id,name,lat,lng,capacity,is_locker,open_24_7,reviews,rating,price_eur
2026-09-23,florence,piazza-torquato-tasso,6458194,Luggage Storage Tasso Square,43.76653100000001,11.2404757,35,False,False,17,4.74,4.9
2026-09-23,florence,porta-al-prato,6458173,Luggage Storage Porta Al Prato Railway Station,43.7823603,11.234691,20,False,False,0,0,4.9
2026-09-23,florence,stazione-via-panzani,6457073,Luggage Storage Medici Chapel,43.7758256,11.2520889,30,False,False,34,4.77,4.9
2026-09-23,florence,florence-airport,6457071,Luggage Storage Via Reginaldo Giuliani,43.80736590000001,11.2340048,30,False,False,3,4.75,4.9
2026-09-23,florence,flixbus-florence,6457064,Luggage Storage Florence SMN Station Square,43.77435,11.2453989,30,False,False,13,4.78,4.9
2026-09-23,florence,basilica-of-santa-maria-novella,6457002,Luggage Storage Rosselli / Florence SMN,43.7791681,11.2448008,40,False,False,31,4.56,4.9
2026-09-23,florence,florence-mercato-centrale,6456979,Luggage Storage near Market Central Square,43.7777781,11.2545317,15,False,False,0,0,4.9
2026-09-23,florence,san-niccolo,6456271,Luggage Storage Viale Amendola,43.768708,11.271462,25,False,False,8,5,1.6
2026-09-23,florence,santa-croce,6456146,Luggage Storage Pietrapiana / Salvemini,43.77143,11.2638,30,False,False,19,4.95,4.9
2026-09-23,florence,fortezza-dal-basso,6454818,Luggage Storage Indipendenza / Ridolfi,43.7791098,11.2554143,30,False,False,14,4.86,4.9
2026-09-23,florence,santa-maria-novella,6454001,Luggage Storage near Piazza Indipendenza,43.77772059999999,11.2549143,50,False,False,6,4.71,4.9
2026-09-23,florence,porta-al-prato,6435,Luggage Storage Piazza Della Stazione,43.77476,11.245746,30,False,False,26,4.86,4.9
2026-09-23,florence,santa-maria-novella,5223,Luggage Storage Basilica Of Santa Maria Novella,43.7760876,11.2509535,75,False,False,89,4.8,4.9
2026-09-23,florence,florence-city-center,4353,Luggage Storage near Sant'ambrogio Market,43.77093899302054,11.269723640871744,20,False,False,13,4.83,4.9
2026-09-23,florence,coverelli,3217,Luggage Storage Ponte Santa Trinità,43.7676476,11.2502073,35,False,False,36,4.8,4.9
2026-09-23,florence,santa-maria-novella,3216,Luggage Storage San Marco Square,43.777372,11.255623,20,False,False,8,4.63,4.9
2026-09-23,florence,santa-maria-novella,197,Luggage Storage Main Station,43.7792778,11.25543,9999,False,False,10,4.67,4.9
2026-09-23,florence,scandicci,100,Luggage Storage Scandicci,43.7581467,11.1836002,9999,False,False,11,4.87,4.9
2026-09-23,turin,museo-pietro-micca,7213,Luggage Storage Porta Susa Railway Station,45.073636,7.664459,95,False,True,789,4.77,4.9
2026-09-23,turin,stazione-porta-nuova,1334,Luggage Storage Turin Porta Nuova Station,45.0642116,7.6788961,80,False,False,737,4.79,4.9
2026-09-23,turin,egyptian-museum,3013,Luggage Storage Egyptian Museum,45.072682,7.684395,75,False,False,272,4.54,4.9
2026-09-23,turin,cit-turin,332,Luggage Storage Porta Susa,45.0739247,7.6687981,9999,False,False,211,4.71,4.9
2026-09-23,turin,stazione-porta-nuova,8889,Luggage Storage Porta Nuova Railway Station,45.0600209,7.681331399999999,110,False,False,233,4.72,4.9
2026-09-23,turin,stazione-porta-nuova,7814,Luggage Storage Porta Nuova Train Station,45.0611215,7.680430100000001,55,False,False,239,4.86,4.9
2026-09-23,turin,allianz-stadium,2987,Luggage Storage Juventus Stadium,45.1068192,7.6457986,100,False,False,133,4.83,4.9
2026-09-23,turin,stazione-porta-nuova,3071,Luggage Storage Porta Nuova,45.0621491,7.6756001,50,False,False,153,4.92,4.9
2026-09-23,turin,quadrilatero-romano,7178,Luggage Storage Porta Susa Train Station,45.0735259,7.669152100000001,50,False,False,139,4.58,4.9
2026-09-23,turin,stazione-porta-nuova,6462372,Luggage Storage Piazza San Carlo,45.06724579999999,7.682884800000001,55,False,False,114,4.82,4.9
2026-09-23,turin,piazza-castello,8894,Luggage Storage Via Xx Settembre / Bertola,45.0703488,7.682575099999999,55,False,False,136,4.89,4.9
2026-09-23,turin,porta-palazzo-market,7866,Luggage Storage Santuario Della Consolata,45.0763567,7.678467899999999,100,False,False,60,4.83,4.9
2026-09-23,turin,stazione-porta-nuova,6459711,Luggage Storage Porta Nuova / Marconi,45.05984549999999,7.6786501,35,False,False,69,4.74,4.9
2026-09-23,turin,palazzo-madama,3017,Luggage Storage Turin City Center,45.06366816412293,7.683651745319367,20,False,False,21,4.9,4.9
2026-09-23,turin,national-cinema-museum,6451106,Luggage Storage Mole Di Torino,45.06902849999999,7.694657800000001,30,False,False,30,4.87,4.9
2026-09-23,turin,galleria-sabauda,9143,Luggage Storage Xviii Dicembre Metro Station,45.07279579999999,7.671127500000001,20,False,False,20,4.88,4.9
2026-09-23,turin,lingotto-fiere,8901,Luggage Storage Lingotto Metro Station,45.0310105,7.669126899999999,50,False,False,10,4.88,4.9
2026-09-23,turin,palazzo-reale,8898,Luggage Storage Chapel Of The Merchants,45.07164046870953,7.681088820117861,30,False,False,37,4.7,4.9
2026-09-23,turin,aurora,8891,Luggage Storage Corso Giulio Cesare / Ponte Mosca,45.0826566,7.687106299999999,20,False,False,2,4.5,4.9
2026-09-23,turin,piazza-vittorio-veneto,8876,Luggage Storage Chiesa Di Santa Giulia,45.0693648,7.7010721,20,False,False,5,4.89,4.9
2026-09-23,turin,mole-antonelliana,8871,Luggage Storage Mole Antonelliana,45.0690592,7.695092099999999,10,False,False,19,4.81,4.9
2026-09-23,turin,city-center,8867,Luggage Storage Via Nizza,45.03510199999999,7.668442499999999,25,False,False,6,4.71,4.9
2026-09-23,turin,barriera-di-milano,8866,Luggage Storage Corso Palermo / Ancona,45.0797606,7.6925753,30,False,False,1,4.8,1.6
2026-09-23,turin,torino-porta-susa,8858,Luggage Storage Corso Palermo,45.0817831,7.6926978,10,False,False,0,5,4.9
2026-09-23,turin,torino-porta-susa,8843,Luggage Storage Re Umberto Metro Station,45.0634276,7.6746702,35,False,False,24,4.81,1.6
2026-09-23,turin,crocetta,8687,Luggage Storage Corso Mediterraneo,45.0602941,7.658362700000001,25,False,False,3,5,4.9
2026-09-23,turin,barriera-di-milano,8657,Luggage Storage Corso Giulio Cesare,45.0884992,7.691565600000001,10,False,False,0,5,1.6
2026-09-23,turin,barriera-di-milano,8654,Luggage Storage Giardino Giuseppe Saragat,45.087474,7.700249299999999,10,False,False,0,4.8,4.9
2026-09-23,turin,stazione-porta-nuova,8621,Luggage Storage Borgo San Paolo,45.05722590000001,7.640430800000001,10,False,False,0,5,1.6
2026-09-23,turin,parco-del-valentino,7793,Luggage Storage Corso Marconi,45.05562219999999,7.6811699,10,False,False,2,4.4,4.9
2026-09-23,turin,stazione-porta-nuova,7760,Luggage Storage Castello Del Valentino,45.0602291,7.681632299999999,30,False,False,50,4.78,4.9
2026-09-23,turin,stazione-porta-nuova,6473147,Luggage Storage Assietta / Porta Nuova,45.0620633,7.6760729,50,False,False,8,4.88,4.9
2026-09-23,turin,stazione-porta-nuova,6473141,Luggage Storage Madama Cristina Bus Stop,45.0594803,7.6835111,20,False,False,1,5,4.9
2026-09-23,turin,city-center,6472386,Luggage Storage Rossini Tram Stop,45.0685775,7.6904327,40,False,False,5,4.8,4.9
2026-09-23,turin,stazione-porta-nuova,6470841,Luggage Storage Piazza Madama Cristina,45.0591689,7.684113099999999,20,False,False,7,5,4.9
2026-09-23,turin,torino-porta-susa,6469902,Luggage Storage Piazza Sabotino,45.0647653,7.646944899999998,20,False,False,0,0,4.9
2026-09-23,turin,stazione-porta-nuova,6469731,Luggage Storage Porta Nuova / Saluzzo,45.0596955,7.6790715,25,False,False,3,4,4.9
2026-09-23,turin,torino-via-roma,6469332,Luggage Storage Bertola,45.07108239999999,7.6818783,10,False,False,1,3,4.9
2026-09-23,turin,santa-rita,6467968,Luggage Storage near Inalpi Arena,45.0400106,7.646315299999999,35,False,False,10,4.3,4.9
2026-09-23,turin,city-center,6467956,Luggage Storage Porta Palazzo Sud,45.0745849,7.682400699999999,25,False,False,9,4.91,4.9
2026-09-23,turin,quadrilatero,6467955,Luggage Storage Via Garibaldi,45.0743911,7.676389599999998,25,False,False,27,4.89,4.9
2026-09-23,turin,lingotto,6467954,Luggage Storage Unione Sovietica / Buenos Aires,45.0342949,7.648837500000001,15,False,False,1,3,4.9
2026-09-23,turin,lingotto,6467874,Luggage Storage Filadelfia / Inalpi Arena,45.03996220000001,7.645672299999999,35,False,False,1,5,5.0
2026-09-23,turin,lingotto,6467873,Luggage Storage Caserma Morelli,45.0435318,7.6599219,20,False,False,2,5,4.9
2026-09-23,turin,city-center,6462378,Luggage Storage near Piazza Carlo Alberto,45.0673823,7.6866665,25,False,False,56,4.89,4.9
2026-09-23,turin,lingotto,6460332,Luggage Storage near Torino Lingotto Railway Station,45.0306657,7.6550733,30,False,False,4,4.8,4.9
2026-09-23,turin,cenisia,6456139,Luggage Storage Via Monginevro,45.0646166,7.6456304,10,False,False,1,5,1.6
2026-09-23,turin,piazza-statuto,6452006,Luggage Storage Torino Piazza Statuto,45.074897653845376,7.669870555400849,40,False,False,12,4.67,4.9
2026-09-23,turin,lingotto,6451048,Luggage Storage Corso Unione Sovietica,45.03651869999999,7.651176299999999,25,False,False,8,4.93,4.9
2026-09-23,turin,piazza-san-carlo,4500,Luggage Storage Piazza San Carlo,45.0637377,7.6836726,25,False,False,28,4.89,4.9
2026-09-23,turin,cenisia,3561,Luggage Storage Cenisia,45.0696054,7.653665,100,False,False,39,4.87,4.9
2026-09-23,turin,torino-dora,3383,Luggage Storage Torino Dora,45.0889318,7.679243,50,False,False,3,4.33,1.6
2026-09-23,turin,barriera-di-milano,3023,Luggage Storage Torino Rebaudengo Fossata,45.0953532,7.6919581,20,False,False,0,5,1.6
2026-09-23,catania,catania-centrale,6560,Luggage Storage Catania Bus Station,37.509115,15.098245,100,False,False,121,4.69,4.9
2026-09-23,catania,city-center,7081,Luggage Storage Fountain Of The Elephant,37.502887,15.087773,40,False,False,152,4.78,4.9
2026-09-23,catania,city-center,3024,Luggage Storage Castello Ursino,37.5005448,15.0838421,25,False,False,102,4.87,4.9
2026-09-23,catania,city-center,4344,Luggage Storage Piazza Stesicoro,37.5071256,15.0860285,50,False,False,82,4.77,4.9
2026-09-23,catania,catania-centrale,6452503,Luggage Storage Catania Centrale Train Station,37.506492,15.0982007,30,False,False,72,4.72,4.9
2026-09-23,catania,city-center,2598,Luggage Storage Villa Bellini,37.5086162,15.0792858,10,False,False,13,5,4.9
2026-09-23,catania,city-center,6797,Luggage Storage Stesicoro Metro Station,37.506316,15.088485,30,False,False,18,4.84,4.9
2026-09-23,catania,city-center,2764,Luggage Storage Roman Arena,37.5055786,15.0848341,20,False,False,10,4.93,4.9
2026-09-23,catania,catania-centrale,7084,Luggage Storage Piazza Martiri Della Libertà,37.505145,15.095476,50,False,False,4,5,4.9
2026-09-23,catania,catania-centrale,7066,Luggage Storage Catania Railway Station,37.506548,15.095476,20,False,False,3,4.82,4.9
2026-09-23,catania,city-center,7058,Luggage Storage Monastery Of San Nicolò L'arena,37.503828,15.081091,25,False,False,10,4.95,4.9
2026-09-23,catania,catania-centrale,6577,Luggage Storage Via Archimede,37.50822,15.094871,100,False,False,11,4.71,4.9
2026-09-23,catania,city-center,6473509,Luggage Storage Via Lago di Nicito,37.509043,15.0793285,10,False,False,0,0,4.9
2026-09-23,catania,city-center,6473139,Luggage Storage Ursino Castle,37.498956,15.085754,50,False,False,4,5,4.9
2026-09-23,catania,catania-airport,6471153,Luggage Storage Catania Airport Area,37.47255699999999,15.0747975,100,False,False,5,5,4.9
2026-09-23,catania,city-center,6471007,Luggage Storage Piazza Federico di Svevia,37.4994793,15.0850162,25,False,False,2,4,4.9
2026-09-23,catania,porta-garibaldi,6470901,Luggage Storage near Castello Ursino,37.498467,15.0839694,50,False,False,5,4.6,4.9
2026-09-23,catania,city-center,6470896,Luggage Storage Greek - Roman Theatre,37.5015259,15.0841802,30,False,False,4,4.5,4.9
2026-09-23,catania,porta-garibaldi,6461808,Luggage Storage Piazza del Risorgimento,37.5009476,15.0713227,40,False,False,0,0,1.6
2026-09-23,catania,borgo-sanzio,6460804,Luggage Storage near Villa Bellini,37.5112038,15.087766,30,False,False,10,4.92,1.6
2026-09-23,catania,borgo-sanzio,6460361,Luggage Storage near Catania Stadium,37.5154529,15.0772052,20,False,False,0,0,4.9
2026-09-23,catania,catania-centrale,6460060,Luggage Storage Catania Centrale Railway Station,37.5068587,15.0983431,80,False,False,9,4.27,4.9
2026-09-23,catania,piazza-stesicoro,6459466,Luggage Storage Via Umberto I,37.5113146,15.0873303,20,False,False,7,4.57,4.9
2026-09-23,catania,city-center,6459443,Luggage Storage Catania Porta Garibaldi,37.4998927,15.0762907,30,False,False,1,4.67,4.9
2026-09-23,catania,piazza-stesicoro,6459415,Luggage Storage Etnea Sangiuliano,37.5048981,15.0879602,20,False,False,8,4.73,4.9
2026-09-23,catania,city-center,6459389,Luggage Storage Vittorio Emanuele Ii / Plebiscito,37.5015439,15.0752283,20,False,False,1,5,4.9
2026-09-23,catania,city-center,6459381,Luggage Storage near San Cristoforo,37.4985042,15.0802737,20,False,False,6,4.98,4.9
2026-09-23,catania,city-center,6459362,Luggage Storage Catania Stadium,37.512657,15.0719813,20,False,False,0,5,4.9
2026-09-23,catania,borgo-sanzio,6458945,Luggage Storage Orto Botanico di Catania,37.5157862,15.0842745,20,False,False,0,0,4.9
2026-09-23,catania,catania-centrale,6458943,Luggage Storage near Via Cardinale Dusmet,37.50162359999999,15.0931532,20,False,False,4,4.83,4.9
2026-09-23,catania,catania-centrale,6458942,Luggage Storage Via Vittorio Emanuele II,37.5032935,15.0926433,20,False,False,5,4.75,4.9
2026-09-23,catania,catania-centrale,6456695,Luggage Storage Catania Bus Terminal,37.5094528,15.0982086,20,False,False,12,4.57,4.9
2026-09-23,catania,university-of-catania,6456575,Luggage Storage near Teatro Massimo Bellini,37.5032712,15.0912055,50,False,False,6,4.5,4.9
2026-09-23,catania,city-center,6456574,Luggage Storage Via Garibaldi,37.5009667,15.0812465,30,False,False,5,4.56,4.9
2026-09-23,catania,catania-airport,6454786,Luggage Storage near Catania Airport,37.4709294,15.0720219,50,False,True,60,4.57,4.9
2026-09-23,catania,city-center,6453899,Luggage Storage Catania Centrale,37.5074358,15.098468,35,False,False,85,4.74,4.9
2026-09-23,catania,catania-centrale,6452808,Luggage Storage near Catania Porto,37.50026140117499,15.094353854656221,100,False,False,11,4.64,4.9
2026-09-23,catania,city-center,6452806,Luggage Storage Catania Harbor Pier,37.4925661,15.0841805,10,False,False,1,5,1.6
2026-09-23,catania,catania-centrale,6452780,Luggage Storage Giovanni Xxiii Metro Station,37.50880590000001,15.0983074,25,False,False,19,4.61,4.9
2026-09-23,catania,university-of-catania,6452772,Luggage Storage Catania Porto,37.5013426,15.0931841,25,False,False,6,4.83,4.9
2026-09-23,catania,city-center,6452283,Luggage Storage near Angelo Massimino Stadium,37.5120457,15.0722906,50,False,False,0,0,1.6
2026-09-23,catania,borgo-sanzio,4210,Luggage Storage Borgo-sanzio,37.5184241,15.0929173,150,False,False,7,4.92,4.9
2026-09-23,venice,santa-lucia-station,4896,Luggage Storage Venezia Santa Lucia Station,45.44293589999999,12.3222164,140,False,False,1662,4.79,5.0
2026-09-23,venice,santa-lucia-station,6452178,Luggage Storage Venice Piazzale Roma,45.43385365311893,12.347214542096483,65,False,False,355,4.75,4.9
2026-09-23,venice,rialto,149,Luggage Storage Rialto Bridge,45.4374305,12.3362617,9999,False,True,982,4.69,4.9
2026-09-23,venice,san-marco,1078,Luggage Storage San Marco,45.4352934,12.3382403,45,False,False,623,4.87,4.9
2026-09-23,venice,cannaregio,123,Luggage Storage St Lucia,45.440415,12.325145,9999,False,False,238,4.9,4.9
2026-09-23,venice,santa-lucia-station,9596,Luggage Storage Venice Railway Station,45.4422863,12.3229548,100,False,False,509,4.66,4.9
2026-09-23,venice,peggy-guggenheim-collection,4912,Luggage Storage S. Maria Del Giglio,45.4327647,12.3327325,40,False,False,216,4.77,4.9
2026-09-23,venice,piazzale-roma,5722,Luggage Storage Piazzale Roma,45.4371984,12.318926,100,False,False,387,4.76,4.9
2026-09-23,venice,cannaregio,6292,Luggage Storage Ghetto Ebraico,45.44517,12.329933,35,True,False,91,4.67,4.9
2026-09-23,venice,dorsoduro,4932,Luggage Storage near Ponte Degli Scalzi,45.4393651,12.3229909,60,False,False,192,4.81,4.9
2026-09-23,venice,piazzale-roma,9579,Luggage Storage Piazzale Roma Terminal Bus,45.43703651997607,12.31919288635254,55,False,False,178,4.76,4.9
2026-09-23,venice,biennale,4902,Luggage Storage Campo Bandiera E Moro,45.4343714,12.3476829,50,False,False,85,4.66,4.9
2026-09-23,venice,giudecca,6452766,Luggage Storage Giudecca Palanca,45.4263894,12.3263725,25,False,False,12,5,5.0
2026-09-23,venice,san-polo,9621,Luggage Storage Ponte San Polo,45.4369685,12.3294787,30,False,False,29,4.92,4.9
2026-09-23,venice,venice-lido,9617,Luggage Storage Venezia Lido,45.4016222,12.3608874,25,False,False,10,4.79,1.6
2026-09-23,venice,san-marco,9616,Luggage Storage Giardini Della Marinaressa,45.4321482,12.3533016,25,False,False,67,4.82,4.9
2026-09-23,venice,city-center,9580,Luggage Storage Calle Dei Preti,45.4331046,12.3532058,50,False,False,0,0,1.6
2026-09-23,venice,rialto,9556,Luggage Storage Basilica Dei Frari,45.4371386,12.3277276,30,False,False,11,4.82,4.9
2026-09-23,venice,murano,7292,Luggage Storage Murano Ferry Terminal,45.45625,12.354317,50,False,False,9,4.87,1.6
2026-09-23,venice,san-polo,6473647,Luggage Storage near Venice San Polo,45.4378396,12.3329599,100,False,False,3,5,4.9
2026-09-23,venice,cannaregio,6472946,Luggage Storage San Geremia,45.4427096,12.3245071,15,False,False,13,4.72,4.9
2026-09-23,venice,doge-s-palace,6472938,Luggage Storage S. Marco-San Zaccaria 'B',45.4336875,12.3471875,50,False,False,20,4.74,4.9
2026-09-23,venice,cannaregio,6469821,Luggage Storage near Oratory of Crociferi,45.44173,12.3376255,100,False,False,27,4.59,4.9
2026-09-23,venice,venice-castello,6469788,Luggage Storage Church of Miracoli,45.4393738,12.3371998,50,False,False,16,4.63,4.9
2026-09-23,venice,doge-s-palace,6469768,Luggage Storage Santa Maria Formosa Church,45.4365353,12.33966,100,False,False,8,4.1,4.9
2026-09-23,venice,city-center,6457906,Luggage Storage near Basilica of Saints John and Paul,45.4388415,12.3421363,30,False,False,71,4.9,4.9
2026-09-23,venice,constitution-bridge,6457620,Luggage Storage Venice Bus Terminal,45.4380523669347,12.31879457831383,90,False,False,400,4.88,4.9
2026-09-23,venice,campo-dei-frari,6456399,Luggage Storage Campo Dei Frari,45.43583,12.32551,25,False,False,26,4.92,5.0
2026-09-23,venice,san-polo,6452289,Luggage Storage Venice San Polo,45.43787592323255,12.333491741248823,40,False,False,89,4.85,4.9
2026-09-23,venice,san-marco,6452270,Luggage Storage Venezia San Marco,45.4350186,12.3376011,55,False,False,120,4.78,4.9
2026-09-23,venice,murano,6452261,Luggage Storage Murano Venier Ferry Terminal,45.458242,12.353004,30,False,False,6,4.92,4.9
2026-09-23,venice,accademia-gallery,6452230,Luggage Storage Zattere Ferry Terminal,45.42914529999999,12.3281376,65,False,False,71,4.88,4.9
2026-09-23,venice,ca-d-oro-pier-station,6452182,Luggage Storage F.Te Nove Ferry Terminal,45.4412872,12.3402054,40,False,False,90,4.94,4.9
2026-09-23,venice,guglie-bridge,6452168,Luggage Storage Ponte Delle Guglie,45.4443473,12.3238869,50,False,False,55,4.79,4.9
2026-09-23,venice,venice-marco-polo-airport,6452148,Luggage Storage near Venice Marco Polo Area,45.5028599,12.3258212,45,False,True,31,4.84,4.9
2026-09-23,venice,san-polo,5731,Luggage Storage Campo S. Agostin,45.438872,12.3285686,20,False,False,34,4.91,4.9
2026-09-23,venice,santa-croce,5723,Luggage Storage near Giardini Papadopoli,45.43798178992333,12.321978360414507,20,False,False,32,4.91,4.9
2026-09-23,venice,murano-da-mula,5437,Luggage Storage Murano Da Mula,45.455548373470805,12.35259302565101,200,False,False,62,4.83,4.9
2026-09-23,venice,brondolo,5305,Luggage Storage Brondolo,45.1882106,12.2802231,200,False,False,0,4.86,1.6
2026-09-23,venice,city-center,4914,Luggage Storage San Polo,45.4380841,12.3264064,20,False,False,64,4.89,4.9
2026-09-23,venice,santa-lucia-train-station,2852,Luggage Storage near Venice Bus Station,45.4372459,12.3204534,15,False,False,36,4.92,4.9
2026-09-23,bari,bari-centrale-train-station,233,Luggage Storage Bari Centrale Train Station,41.1198321,16.8686451,9999,False,False,1052,4.68,4.9
2026-09-23,bari,basilica-san-nicola,2325,Luggage Storage St. Nicholas Cathedral,41.1274836,16.8711907,30,False,False,168,4.85,4.9
2026-09-23,bari,bari-centrale-train-station,6452171,Luggage Storage Bari Centrale Station,41.1191036,16.8710006,100,False,False,226,4.78,4.9
2026-09-23,bari,bari-vecchia,6461890,Luggage Storage Basilica San Nicola,41.1305386,16.8694758,100,False,False,167,4.83,4.9
2026-09-23,bari,bari-centrale-train-station,6455967,Luggage Storage near Castello Svevo Di Bari,41.1252219,16.8687318,100,False,False,74,4.93,4.9
2026-09-23,bari,palazzo-fizzarotti,6459578,Luggage Storage near Palazzo Fizzarotti,41.1268517,16.8616646,30,False,False,39,4.91,4.9
2026-09-23,bari,bari-centrale-train-station,7326,Luggage Storage Bari Centrale Stazione Fs,41.119517,16.868994,35,False,False,77,4.89,4.9
2026-09-23,bari,city-center,9646,Luggage Storage near Palazzo Mincuzzi,41.121724,16.8687757,100,False,False,31,4.94,4.9
2026-09-23,bari,bari-centrale-train-station,9316,Luggage Storage Giardini Di Piazza Umberto I,41.1215644,16.8674189,20,False,False,9,4.9,4.9
2026-09-23,bari,old-town,8639,Luggage Storage Fortino Di Sant'Antonio,41.1283039,16.8731527,30,False,False,1,4,4.9
2026-09-23,bari,bari-centrale-train-station,6800,Luggage Storage Bari Train Station,41.119679,16.869053,60,False,False,36,4.83,4.9
2026-09-23,bari,bari-centrale-train-station,6472960,Luggage Storage Parco Rossani / Bari Centrale,41.115596,16.8662942,50,False,False,0,0,4.9
2026-09-23,bari,bari-centrale-train-station,6472928,Luggage Storage Crispi-Garibaldi,41.12527159160084,16.860196799061672,20,False,False,1,5,4.9
2026-09-23,bari,bari-centrale-train-station,6470157,Luggage Storage Cavour - Petroni,41.1200051,16.8729637,100,False,False,2,5,4.9
2026-09-23,bari,bari-vecchia,6463189,Luggage Storage Crispi-Trevisani,41.1251654,16.8595607,20,False,False,6,4.71,4.9
2026-09-23,bari,bari-centrale-train-station,6462370,Luggage Storage Corso Cavour / Centrale,41.1192603,16.8725426,20,False,False,0,0,4.9
2026-09-23,bari,bari-centrale-train-station,6461837,Luggage Storage Piazza Garibaldi,41.1253306,16.8630337,35,False,False,34,4.83,4.9
2026-09-23,bari,bari-centrale-train-station,6461821,Luggage Storage Sella-Crisanzio,41.1202422,16.8644745,20,False,False,8,4.5,4.9
2026-09-23,bari,bari-centrale-train-station,6460739,Luggage Storage Bari Bus Station,41.1167115,16.8673233,20,False,False,33,4.55,4.9
2026-09-23,bari,bari-centrale-train-station,6460337,Luggage Storage Piazza Umberto I / Station,41.1197739,16.8693758,100,False,False,5,4.8,4.9
2026-09-23,bari,bari-centrale-train-station,6459572,Luggage Storage Via Quintino Sella,41.1213659,16.8643873,20,False,False,12,4.5,4.9
2026-09-23,bari,bari-centrale-train-station,6459558,Luggage Storage near Pinacoteca Metropolitana,41.1214928,16.8794795,20,False,False,17,4.88,4.9
2026-09-23,bari,bari-centrale-train-station,6459542,Luggage Storage Bari Central Railway Station,41.11951060000001,16.8718506,20,False,False,18,4.64,4.9
2026-09-23,bari,marconi,6457603,Luggage Storage Corso Sidney Sonnino,41.1190579,16.8826627,20,False,False,4,5,1.6
2026-09-23,bari,bari-centrale-train-station,6455905,Luggage Storage near Giardini Piazza Umberto I,41.1206729,16.8713695,10,False,False,12,4.58,4.9
2026-09-23,bari,bari-centrale-train-station,6455904,Luggage Storage near Bari Central Railway Station,41.1197253,16.8690948,10,False,False,3,4.33,4.9
2026-09-23,bari,bari-centrale-train-station,6455593,Luggage Storage Piccinni-Cavour,41.1253439,16.8708339,15,False,False,8,4.8,4.9
2026-09-23,bari,madonnella,6455296,Luggage Storage near Corso Sydney Sonnino,41.121159,16.876175,25,False,False,14,5,4.9
2026-09-23,bari,madonnella,6455103,Luggage Storage near Bari Marconi Station,41.1189309,16.8864901,55,False,False,9,5,4.9
2026-09-23,bari,altamura,6455039,Luggage Storage Altamura St Mary'S Cathedral,40.8278273,16.55309,10,False,False,5,4.83,4.9
2026-09-23,bari,teatro-petruzzelli,6454961,Luggage Storage Largo Eroi Del Mare,41.1254099,16.8715745,35,False,False,66,4.97,4.9
2026-09-23,bari,quartiere-umbertino,6454957,Luggage Storage Quartiere Umbertino,41.1205011,16.8762366,15,False,False,7,4.83,1.6
2026-09-23,bari,marconi,6454617,Luggage Storage near Via Napoli,41.1280825,16.8479421,50,False,False,3,4.6,1.6
2026-09-23,bari,city-center,5825,Luggage Storage Petruzzelli Opera House,41.1213981,16.8736515,500,False,False,3,5,4.9
2026-09-23,bari,city-center,5657,Luggage Storage Bari City Center,41.1215902,16.8690353,100,False,False,14,4.81,4.9
2026-09-23,bari,teatro-petruzzelli,5234,Luggage Storage near Teatro Petruzzelli,41.1215287,16.8708618,60,False,False,5,4.85,4.9
2026-09-23,bari,bari-centrale-train-station,3515,Luggage Storage Piazza Umberto I,41.121692,16.867287,15,False,False,6,4.83,4.9
2026-09-23,bari,city-center,3420,Luggage Storage City Hall,41.124408,16.8648903,20,False,False,31,4.92,4.9
2026-09-23,bari,bari-centrale-train-station,2652,Luggage Storage Bari Railway Station,41.119643,16.869258,1000,False,False,125,4.87,4.9
2026-09-23,bari,fiera-del-levante,1377,Luggage Storage Via Napoli,41.1339191,16.8269269,30,False,True,21,4.9,4.9
2026-09-23,palermo,palermo-centrale,6517,Luggage Storage Palermo Train Station,38.1110766,13.3666325,82,False,False,533,4.81,4.9
2026-09-23,palermo,politeama,885,Luggage Storage Politeama,38.12509,13.3549921,65,False,False,330,4.85,4.9
2026-09-23,palermo,palermo-centrale,7233,Luggage Storage Palermo Central Station,38.109504,13.365577,45,False,False,232,4.94,4.9
2026-09-23,palermo,albergheria,6677,Luggage Storage Palermo Cathedral,38.113357,13.355864,35,False,False,74,4.96,4.9
2026-09-23,palermo,palermo-city-center,2520,Luggage Storage Aragona Square,38.1150237,13.3662587,40,False,False,62,4.89,4.9
2026-09-23,palermo,palermo-city-center,2579,Luggage Storage Kalsa,38.115511,13.368138,25,False,False,38,4.96,4.9
2026-09-23,palermo,fiera,897,Luggage Storage Fiera,38.14104,13.3482225,20,False,False,1,5,1.6
2026-09-23,palermo,historical-centre-of-palermo,6453593,Luggage Storage Fontana Pretoria,38.115267971978234,13.36402863290279,30,False,False,49,4.9,4.9
2026-09-23,palermo,palermo-city-center,2164,Luggage Storage Verdi Square,38.1207076,13.3584076,100,False,False,58,4.72,4.9
2026-09-23,palermo,port-palermo,9162,Luggage Storage Palermo Notarbartolo Railway Station,38.1336413,13.3441875,30,False,False,38,5,1.6
2026-09-23,palermo,historical-centre-of-palermo,7227,Luggage Storage Monte Di Pietà Square,38.116884,13.356439,100,False,False,2,3.5,4.9
2026-09-23,palermo,palermo-city-center,7171,Luggage Storage Via Cavour,38.122869,13.36217,20,False,False,9,5,4.9
2026-09-23,palermo,palazzo-comitini,7142,Luggage Storage Church Of San Cataldo,38.113046,13.36327,50,False,False,22,4.88,4.9
2026-09-23,palermo,palermo-city-center,7123,Luggage Storage Monte Di Pietà,38.117019,13.357333,30,False,False,0,0,4.9
