read_at,city,area,storage_id,name,day,hour,weekday,capacity,booked,free,status
2026-09-23 20:58,cagliari,marina,974,Luggage Storage Cagliari Train Station,2026-09-23,21,weekday,45,0,45,read
2026-09-23 20:58,cagliari,stazione,6473152,Luggage Storage Cagliari Station 7/7,2026-09-23,21,weekday,30,0,30,read
2026-09-23 20:58,cagliari,marina,6473090,Luggage Storage Cagliari Ferry Terminal,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,cagliari,villanova,6459751,Luggage Storage Bastione / Sulis,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,cagliari,marina,6459518,Luggage Storage near Cagliari Port,2026-09-23,21,weekday,20,1,19,read
2026-09-23 20:58,genoa,piazza-principe,147,Luggage Storage Genoa Principe Station,2026-09-23,21,weekday,300,0,300,read
2026-09-23 20:58,genoa,genoa-port,6451167,Luggage Storage Genoa Ferry Terminal,2026-09-23,21,weekday,30,1,29,read
2026-09-23 20:58,lucca,city-center,6455648,Luggage Storage Chiesa Di San Michele In Foro,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,lucca,city-center,3692,Luggage Storage Lucca Old Town,2026-09-23,21,weekday,120,0,120,read
2026-09-23 20:58,verona,porta-nuova,6473038,Luggage Storage Porta Nuova Railway Station,2026-09-23,21,weekday,45,0,45,read
2026-09-23 20:58,lecce,railway-station,6408,Luggage Storage Lecce Train Station,2026-09-23,21,weekday,70,0,70,read
2026-09-23 20:58,lecce,railway-station,6459626,Luggage Storage near Lecce Railway Station,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,lecce,railway-station,6473516,Luggage Storage Lecce Old Town,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,lecce,railway-station,6459618,Luggage Storage Lecce Railway Station,2026-09-23,21,weekday,30,0,30,read
2026-09-23 20:58,siena,istrice,6455701,Luggage Storage Piazza Del Sale,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,syracuse,station,6453001,Luggage Storage Siracusa Station,2026-09-23,21,weekday,40,2,38,read
2026-09-23 20:58,syracuse,station,6539,Luggage Storage Syracuse Railway Station,2026-09-23,21,weekday,30,0,30,read
2026-09-23 20:58,syracuse,yacht-lub-lakkios-marina-porto-piccolo-ortigia,6453048,Luggage Storage Via Cairoli,2026-09-23,21,weekday,25,0,25,read
2026-09-23 20:58,syracuse,station,6471913,Luggage Storage Corso Umberto I,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,syracuse,apollo-temple,6471008,Luggage Storage Syracuse Cathedral,2026-09-23,21,weekday,25,0,25,read
2026-09-23 20:58,rimini,rimini-train-station,226,Luggage Storage Rimini Train Station,2026-09-23,21,weekday,300,0,300,read
2026-09-23 20:58,rimini,lungomare-augusto-murri,3797,Luggage Storage Rimini Beach,2026-09-23,21,weekday,15,0,15,read
2026-09-23 20:58,rimini,lungomare-augusto-murri,6713,Luggage Storage Piazza Kennedy,2026-09-23,21,weekday,25,0,25,read
2026-09-23 20:58,rimini,federico-fellini-international-airport,6460885,Luggage Storage Rimini Miramare,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,rimini,federico-fellini-park,6453325,Luggage Storage Parco Fellini,2026-09-23,21,weekday,25,0,25,read
2026-09-23 20:58,rimini,bellariva,6453303,Luggage Storage Viale Regina Elena,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,salerno,salerno-train-station,640,Luggage Storage Salerno Train Station,2026-09-23,21,weekday,100,2,98,read
2026-09-23 20:58,salerno,rione-porto,6458038,Luggage Storage near Salerno Villa Comunale,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,la-spezia,la-spezia-centrale,6459753,Luggage Storage La Spezia Centrale FS,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,la-spezia,la-spezia-centrale,6459699,Luggage Storage La Spezia Station,2026-09-23,21,weekday,60,0,60,read
2026-09-23 20:58,la-spezia,la-spezia-centrale,6459737,Luggage Storage La Spezia Giardini Pubblici,2026-09-23,21,weekday,35,0,35,read
2026-09-23 20:58,perugia,central-station,6460204,Luggage Storage Perugia Station 24H,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,perugia,piazza-iv-novembre,6466297,Luggage Storage near University For Foreigners,2026-09-23,21,weekday,30,0,30,read
2026-09-23 20:58,pescara,pescara-centrale-train-station,6461104,Luggage Storage Pescara Train Station,2026-09-23,21,weekday,35,0,35,read
2026-09-23 20:58,pescara,pescara-centrale-train-station,6470765,Luggage Storage near Museo Ittico,2026-09-23,21,weekday,30,0,30,read
2026-09-23 20:58,bergamo,bergamo-train-station,557,Luggage Storage Bergamo Gewiss Stadium,2026-09-23,21,weekday,30,0,30,read
2026-09-23 20:58,reggio-calabria,villa-san-giovanni,5948,Luggage Storage Villa San Giovanni Station,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,bolzano,bolzano-train-station,6458005,Luggage Storage near South Tyrol Museum of Archaeology,2026-09-23,21,weekday,20,1,19,read
2026-09-23 20:58,bolzano,bolzano-train-station,6457943,Luggage Storage near Waltherplatz,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,bolzano,bolzano-train-station,6463173,Luggage Storage Bolzano Piazza Duomo,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,bolzano,bolzano-train-station,6457950,Luggage Storage near University Of Bolzano,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,brindisi,central-station,6473179,Luggage Storage Brindisi Train Station,2026-09-23,21,weekday,70,0,70,read
2026-09-23 20:58,ferrara,city-center,873,Luggage Storage Ferrara City Center,2026-09-23,21,weekday,15,0,15,read
2026-09-23 20:58,ferrara,city-center,6451982,Luggage Storage Viale Cavour / Ferrara Castle,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,ferrara,railway-station,6469734,Luggage Storage near Ferrara Station,2026-09-23,21,weekday,100,0,100,read
2026-09-23 20:58,matera,city-center,6455071,Luggage Storage near Matera Centrale,2026-09-23,21,weekday,25,0,25,read
2026-09-23 20:58,matera,city-center,6451089,Luggage Storage Palombaro Lungo / XX Settembre,2026-09-23,21,weekday,15,0,15,read
2026-09-23 20:58,trento,main-station,3884,Luggage Storage Trento Railway Station,2026-09-23,21,weekday,40,0,40,read
2026-09-23 20:58,modena,central-station,6458403,Luggage Storage Modena Railway Station,2026-09-23,21,weekday,45,2,43,read
2026-09-23 20:58,aosta,train-station,3864,Luggage Storage Aosta Train Station,2026-09-23,21,weekday,10,0,10,read
2026-09-23 20:58,aosta,city-center,6451191,Luggage Storage Aosta Railway Station,2026-09-23,21,weekday,100,0,100,read
2026-09-23 20:58,brescia,train-station,6469491,Luggage Storage Piazza della Vittoria,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,como,como-lago-train-station,6459994,Luggage Storage Como Lago Train Station,2026-09-23,21,weekday,30,0,30,read
2026-09-23 20:58,como,city-center,6473954,Luggage Storage near Como S. Giovanni Stn.,2026-09-23,21,weekday,10,0,10,read
2026-09-23 20:58,parma,city-center,6473550,Luggage Storage Arch of San Lazzaro,2026-09-23,21,weekday,10,0,10,read
2026-09-23 20:58,ravenna,main-station,6461479,Luggage Storage Ravenna Railway Station,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,ravenna,main-station,6453186,Luggage Storage Via Molinetto,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,savona,public-beach-lo-scaletto-dei-pescatori,6456768,Luggage Storage Lo Scaletto Dei Pescatori Beach,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,savona,savona-city-center,6461566,Luggage Storage Via XX Settembre,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,trieste,trieste-train-station,3904,Luggage Storage near Trieste Central Station,2026-09-23,21,weekday,45,0,45,read
2026-09-23 20:58,trieste,trieste-train-station,6451346,Luggage Storage Trieste Centrale,2026-09-23,21,weekday,30,0,30,read
2026-09-23 20:58,ancona,ancona-train-station,458,Luggage Storage Ancona Train Station,2026-09-23,21,weekday,100,0,100,read
2026-09-23 20:58,ancona,ancona-train-station,3893,Luggage Storage Ancona Railway Station,2026-09-23,21,weekday,100,0,100,read
2026-09-23 20:58,livorno,livorno-train-station,6469841,Luggage Storage Livorno Cathedral,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,padua,main-station,7281,Luggage Storage Via Sarpi,2026-09-23,21,weekday,60,0,60,read
2026-09-23 20:58,ragusa,city-center,6452978,Luggage Storage near Ragusa Cathedral,2026-09-23,21,weekday,10,0,10,read
2026-09-23 20:58,ragusa,city-center,6452840,Luggage Storage Duomo Di Ragusa,2026-09-23,21,weekday,10,0,10,read
2026-09-23 20:58,sassari,city-center,7623,Luggage Storage Viale Dante,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,taranto,castello-aragonese,6852,Luggage Storage San Cataldo Cathedral,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,caltanissetta,caltanissetta-centrale,7727,Luggage Storage Caltanissetta Train Station,2026-09-23,21,weekday,10,0,10,read
2026-09-23 20:58,caltanissetta,caltanissetta-old-town,7719,Luggage Storage Caltanissetta Old Town,2026-09-23,21,weekday,10,0,10,read
2026-09-23 20:58,lecco,lecco-train-station,6470206,Luggage Storage Lecco Railway Station,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,pavia,pavia-train-station,6460851,Luggage Storage Pavia Train Station,2026-09-23,21,weekday,20,0,20,read
2026-09-23 20:58,prato,prato-centrale,4478,Luggage Storage Prato City Center,2026-09-23,21,weekday,40,0,40,read
2026-09-23 20:58,reggio-emilia,railway-station,7858,Luggage Storage Reggio Emilia Train Station,2026-09-23,21,weekday,65,0,65,read
2026-09-23 20:58,alessandria,tortona,6451902,Luggage Storage Via S. Marziano,2026-09-23,21,weekday,15,0,15,read
2026-09-23 20:58,fermo,city-center,6470739,Luggage Storage near Ferno-Lonate Pozzolo,2026-09-23,21,weekday,10,1,9,read
2026-09-23 20:58,trani,trani-transit-station,6936,Luggage Storage Trani Port,2026-09-23,21,weekday,50,0,50,read
2026-09-23 20:58,vercelli,city-center,6461999,Luggage Storage Corso Prestinari,2026-09-23,21,weekday,20,0,20,read
2026-09-23 23:16,rome,termini,1109,Luggage Storage Termini,2026-09-24,0,weekday,300,20,280,read
2026-09-23 23:16,rome,termini,739,Luggage Storage Marsala - Termini,2026-09-24,0,weekday,200,2,198,read
2026-09-23 23:16,rome,trastevere,913,Luggage Storage Viale Trastevere,2026-09-24,0,weekday,80,1,79,read
2026-09-23 23:16,rome,via-del-corso,5660,Luggage Storage Via Del Corso,2026-09-24,0,weekday,25,0,25,read
2026-09-23 23:16,rome,termini,6472955,Luggage Storage Milazzo / Termini Station,2026-09-24,0,weekday,100,0,100,read
2026-09-23 23:16,rome,termini,6472954,Luggage Storage Marsala / Milazzo,2026-09-24,0,weekday,100,0,100,read
2026-09-23 23:16,rome,termini,6472953,Luggage Storage Milazzo / Magenta,2026-09-24,0,weekday,100,0,100,read
2026-09-23 23:16,rome,ostiense,6470454,Luggage Storage Basilica S. Paolo,2026-09-24,0,weekday,50,0,50,read
2026-09-23 23:16,rome,repubblica,6469637,Luggage Storage Via Quattro Fontane,2026-09-24,0,weekday,50,0,50,read
2026-09-23 23:16,rome,trastevere,6461932,Luggage Storage near Piazza Trilussa,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,rome,termini,6459912,Luggage Storage Amendola / Termini Station,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,rome,termini,6457349,Luggage Storage Termini Metro Station,2026-09-24,0,weekday,45,0,45,read
2026-09-23 23:16,rome,portuense,6454526,Luggage Storage Circonvallazione Gianicolense,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,rome,trastevere,5086,Luggage Storage Piazza Scotti,2026-09-24,0,weekday,50,0,50,read
2026-09-23 23:16,rome,aventino,3992,Luggage Storage Aventino,2026-09-24,0,weekday,100,2,98,read
2026-09-23 23:16,milan,milan-centrale-railway-station,173,Luggage Storage Milan Centrale Railway Station,2026-09-24,0,weekday,70,8,62,read
2026-09-23 23:16,milan,palazzo-di-giustizia,6550,Luggage Storage Viale Regina Margherita,2026-09-24,0,weekday,30,0,30,read
2026-09-23 23:16,milan,san-babila,2709,Luggage Storage San Babila,2026-09-24,0,weekday,50,0,50,read
2026-09-23 23:16,milan,milan-centrale-railway-station,5777,Luggage Storage Milano Centrale,2026-09-24,0,weekday,90,6,84,read
2026-09-23 23:16,milan,corso-buenos-aires,9020,Luggage Storage near Corso Buenos Aires,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,milan,milan-centrale-railway-station,6991,Luggage Storage Milano Porta Venezia,2026-09-24,0,weekday,45,0,45,read
2026-09-23 23:16,milan,missori,6473109,Luggage Storage Colonne / Vetra,2026-09-24,0,weekday,40,0,40,read
2026-09-23 23:16,milan,milan-centrale-railway-station,6471137,Luggage Storage Centrale / Filzi,2026-09-24,0,weekday,100,0,100,read
2026-09-23 23:16,milan,politecnico-di-milano-campus-bovisa-la-masa,6470851,Luggage Storage Milano Bovisa,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,milan,porta-romana,6469207,Luggage Storage Piazzale Libia,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,milan,navigli,6463299,Luggage Storage Corso S. Gottardo,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,milan,milano-repubblica-station,6462258,Luggage Storage near Milano Repubblica,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,milan,navigli,6459502,Luggage Storage Ripa Di Porta Ticinese,2026-09-24,0,weekday,35,0,35,read
2026-09-23 23:16,milan,bicocca,6459489,Luggage Storage Ponale,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,milan,lambrate,6459487,Luggage Storage Via Porpora,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,milan,porta-ticinese,6459398,Luggage Storage Porta Ticinese,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,milan,santa-maria-delle-grazie,6458624,Luggage Storage Via Solari,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,milan,porta-genova,6458616,Luggage Storage Conca Del Naviglio,2026-09-24,0,weekday,35,0,35,read
2026-09-23 23:16,milan,washington,6458560,Luggage Storage Wagner,2026-09-24,0,weekday,35,0,35,read
2026-09-23 23:16,milan,milano-repubblica-station,6458359,Luggage Storage Milano Repubblica Train Station,2026-09-24,0,weekday,100,0,100,read
2026-09-23 23:16,milan,niguarda,6457565,Luggage Storage Milan Segnano,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,milan,milan-centrale-railway-station,6456714,Luggage Storage near Mercato Centrale Milano,2026-09-24,0,weekday,50,0,50,read
2026-09-23 23:16,milan,milan-centrale-railway-station,6452762,Luggage Storage Milano Centrale / Via Ponte Seveso,2026-09-24,0,weekday,55,1,54,read
2026-09-23 23:16,naples,naples-centrale-train-station,188,Luggage Storage Naples Centrale,2026-09-24,0,weekday,300,0,300,read
2026-09-23 23:16,naples,naples-centrale-train-station,1835,Luggage Storage Naples Train Station,2026-09-24,0,weekday,45,0,45,read
2026-09-23 23:16,naples,monument-of-giuseppe-garibaldi,2697,Luggage Storage Corso Umberto I,2026-09-24,0,weekday,30,1,29,read
2026-09-23 23:16,naples,napoli-porta-nolana,9071,Luggage Storage Duomo / Corso Umberto I,2026-09-24,0,weekday,60,2,58,read
2026-09-23 23:16,naples,mergellina-port,6717,Luggage Storage Via Piedigrotta,2026-09-24,0,weekday,50,0,50,read
2026-09-23 23:16,naples,vomero,6473629,Luggage Storage Arenella,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,naples,vomero,6473440,Luggage Storage Piazza Degli Artisti,2026-09-24,0,weekday,30,0,30,read
2026-09-23 23:16,naples,municipio,6470807,Luggage Storage Piazza Plebiscito,2026-09-24,0,weekday,50,0,50,read
2026-09-23 23:16,naples,via-chiaia,6470110,Luggage Storage Chiaia,2026-09-24,0,weekday,100,0,100,read
2026-09-23 23:16,naples,universita,6461871,Luggage Storage Molo Immacolatella Vecchia,2026-09-24,0,weekday,30,0,30,read
2026-09-23 23:16,naples,naples-city-center,5972,Luggage Storage Diana Theatre,2026-09-24,0,weekday,15,0,15,read
2026-09-23 23:16,naples,santa-lucia,5763,Luggage Storage Santa Lucia,2026-09-24,0,weekday,100,0,100,read
2026-09-23 23:16,florence,santa-maria-novella,884,Luggage Storage Santa Maria Novella,2026-09-24,0,weekday,140,4,136,read
2026-09-23 23:16,florence,basilica-of-santa-maria-novella,6461934,Luggage Storage Via Ghibellina,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,turin,museo-pietro-micca,7213,Luggage Storage Porta Susa Railway Station,2026-09-24,0,weekday,95,0,95,read
2026-09-23 23:16,turin,city-center,6472386,Luggage Storage Rossini Tram Stop,2026-09-24,0,weekday,40,0,40,read
2026-09-23 23:16,catania,borgo-sanzio,6458945,Luggage Storage Orto Botanico di Catania,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,catania,catania-airport,6454786,Luggage Storage near Catania Airport,2026-09-24,0,weekday,50,5,45,read
2026-09-23 23:16,catania,city-center,6453899,Luggage Storage Catania Centrale,2026-09-24,0,weekday,35,0,35,read
2026-09-23 23:16,venice,venice-marco-polo-airport,6452148,Luggage Storage near Venice Marco Polo Area,2026-09-24,0,weekday,45,3,42,read
2026-09-23 23:16,bari,altamura,6455039,Luggage Storage Altamura St Mary'S Cathedral,2026-09-24,0,weekday,10,0,10,read
2026-09-23 23:16,bari,fiera-del-levante,1377,Luggage Storage Via Napoli,2026-09-24,0,weekday,30,0,30,read
2026-09-23 23:16,palermo,palermo-city-center,7123,Luggage Storage Monte Di Pietà,2026-09-24,0,weekday,30,0,30,read
2026-09-23 23:16,bologna,bologna-centrale-railway-station,6460518,Luggage Storage near Bologna Station,2026-09-24,0,weekday,55,0,55,read
2026-09-23 23:16,lecce,railway-station,6408,Luggage Storage Lecce Train Station,2026-09-24,0,weekday,70,0,70,read
2026-09-23 23:16,syracuse,station,6539,Luggage Storage Syracuse Railway Station,2026-09-24,0,weekday,30,0,30,read
2026-09-23 23:16,rimini,rimini-train-station,226,Luggage Storage Rimini Train Station,2026-09-24,0,weekday,300,0,300,read
2026-09-23 23:16,rimini,lungomare-augusto-murri,3797,Luggage Storage Rimini Beach,2026-09-24,0,weekday,15,0,15,read
2026-09-23 23:16,rimini,federico-fellini-international-airport,6460885,Luggage Storage Rimini Miramare,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,rimini,bellariva,6453303,Luggage Storage Viale Regina Elena,2026-09-24,0,weekday,50,0,50,read
2026-09-23 23:16,la-spezia,la-spezia-centrale,6459699,Luggage Storage La Spezia Station,2026-09-24,0,weekday,60,,,unavailable
2026-09-23 23:16,perugia,central-station,6460204,Luggage Storage Perugia Station 24H,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,reggio-calabria,villa-san-giovanni,5948,Luggage Storage Villa San Giovanni Station,2026-09-24,0,weekday,50,0,50,read
2026-09-23 23:16,ferrara,city-center,873,Luggage Storage Ferrara City Center,2026-09-24,0,weekday,15,0,15,read
2026-09-23 23:16,ferrara,city-center,6451982,Luggage Storage Viale Cavour / Ferrara Castle,2026-09-24,0,weekday,50,0,50,read
2026-09-23 23:16,parma,city-center,6473550,Luggage Storage Arch of San Lazzaro,2026-09-24,0,weekday,10,0,10,read
2026-09-23 23:16,ravenna,main-station,6453186,Luggage Storage Via Molinetto,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,trieste,trieste-train-station,3904,Luggage Storage near Trieste Central Station,2026-09-24,0,weekday,45,0,45,read
2026-09-23 23:16,ancona,ancona-train-station,458,Luggage Storage Ancona Train Station,2026-09-24,0,weekday,100,0,100,read
2026-09-23 23:16,padua,main-station,7281,Luggage Storage Via Sarpi,2026-09-24,0,weekday,60,0,60,read
2026-09-23 23:16,sassari,city-center,7623,Luggage Storage Viale Dante,2026-09-24,0,weekday,20,0,20,read
2026-09-23 23:16,caltanissetta,caltanissetta-centrale,7727,Luggage Storage Caltanissetta Train Station,2026-09-24,0,weekday,10,0,10,read
2026-09-23 23:16,prato,prato-centrale,4478,Luggage Storage Prato City Center,2026-09-24,0,weekday,40,0,40,read
2026-09-23 23:16,trani,trani-transit-station,6936,Luggage Storage Trani Port,2026-09-24,0,weekday,50,0,50,read
2026-09-24 00:14,rome,termini,1109,Luggage Storage Termini,2026-09-24,1,weekday,300,20,280,read
2026-09-24 00:14,rome,termini,739,Luggage Storage Marsala - Termini,2026-09-24,1,weekday,200,,,unavailable
2026-09-24 00:14,rome,trastevere,913,Luggage Storage Viale Trastevere,2026-09-24,1,weekday,80,1,79,read
2026-09-24 00:14,rome,via-del-corso,5660,Luggage Storage Via Del Corso,2026-09-24,1,weekday,25,0,25,read
2026-09-24 00:14,rome,termini,6472955,Luggage Storage Milazzo / Termini Station,2026-09-24,1,weekday,100,0,100,read
2026-09-24 00:14,rome,termini,6472954,Luggage Storage Marsala / Milazzo,2026-09-24,1,weekday,100,0,100,read
2026-09-24 00:14,rome,termini,6472953,Luggage Storage Milazzo / Magenta,2026-09-24,1,weekday,100,0,100,read
2026-09-24 00:14,rome,ostiense,6470454,Luggage Storage Basilica S. Paolo,2026-09-24,1,weekday,50,,,unavailable
2026-09-24 00:14,rome,repubblica,6469637,Luggage Storage Via Quattro Fontane,2026-09-24,1,weekday,50,0,50,read
2026-09-24 00:14,rome,trastevere,6461932,Luggage Storage near Piazza Trilussa,2026-09-24,1,weekday,20,,,unavailable
2026-09-24 00:14,rome,termini,6459912,Luggage Storage Amendola / Termini Station,2026-09-24,1,weekday,20,0,20,read
2026-09-24 00:14,rome,termini,6457349,Luggage Storage Termini Metro Station,2026-09-24,1,weekday,45,0,45,read
2026-09-24 00:14,rome,portuense,6454526,Luggage Storage Circonvallazione Gianicolense,2026-09-24,1,weekday,20,,,unavailable
2026-09-24 00:14,rome,trastevere,5086,Luggage Storage Piazza Scotti,2026-09-24,1,weekday,50,0,50,read
2026-09-24 00:14,rome,aventino,3992,Luggage Storage Aventino,2026-09-24,1,weekday,100,2,98,read
2026-09-24 00:14,milan,milan-centrale-railway-station,173,Luggage Storage Milan Centrale Railway Station,2026-09-24,1,weekday,70,8,62,read
2026-09-24 00:14,milan,palazzo-di-giustizia,6550,Luggage Storage Viale Regina Margherita,2026-09-24,1,weekday,30,0,30,read
2026-09-24 00:14,milan,san-babila,2709,Luggage Storage San Babila,2026-09-24,1,weekday,50,0,50,read
2026-09-24 00:14,milan,milan-centrale-railway-station,5777,Luggage Storage Milano Centrale,2026-09-24,1,weekday,90,,,unavailable
2026-09-24 00:14,milan,corso-buenos-aires,9020,Luggage Storage near Corso Buenos Aires,2026-09-24,1,weekday,20,0,20,read
2026-09-24 00:14,milan,milan-centrale-railway-station,6991,Luggage Storage Milano Porta Venezia,2026-09-24,1,weekday,45,0,45,read
2026-09-24 00:14,milan,missori,6473109,Luggage Storage Colonne / Vetra,2026-09-24,1,weekday,40,0,40,read
2026-09-24 00:14,milan,milan-centrale-railway-station,6471137,Luggage Storage Centrale / Filzi,2026-09-24,1,weekday,100,0,100,read
2026-09-24 00:14,milan,politecnico-di-milano-campus-bovisa-la-masa,6470851,Luggage Storage Milano Bovisa,2026-09-24,1,weekday,20,0,20,read
2026-09-24 00:14,milan,porta-romana,6469207,Luggage Storage Piazzale Libia,2026-09-24,1,weekday,20,,,unavailable
2026-09-24 00:14,milan,navigli,6463299,Luggage Storage Corso S. Gottardo,2026-09-24,1,weekday,20,,,unavailable
2026-09-24 00:14,milan,milano-repubblica-station,6462258,Luggage Storage near Milano Repubblica,2026-09-24,1,weekday,20,0,20,read
2026-09-24 00:14,milan,navigli,6459502,Luggage Storage Ripa Di Porta Ticinese,2026-09-24,1,weekday,35,0,35,read
2026-09-24 00:14,milan,bicocca,6459489,Luggage Storage Ponale,2026-09-24,1,weekday,20,,,unavailable
2026-09-24 00:14,milan,lambrate,6459487,Luggage Storage Via Porpora,2026-09-24,1,weekday,20,,,unavailable
2026-09-24 00:14,milan,porta-ticinese,6459398,Luggage Storage Porta Ticinese,2026-09-24,1,weekday,20,,,unavailable
2026-09-24 00:14,milan,santa-maria-delle-grazie,6458624,Luggage Storage Via Solari,2026-09-24,1,weekday,20,,,unavailable
2026-09-24 00:14,milan,porta-genova,6458616,Luggage Storage Conca Del Naviglio,2026-09-24,1,weekday,35,,,unavailable
2026-09-24 00:14,milan,washington,6458560,Luggage Storage Wagner,2026-09-24,1,weekday,35,0,35,read
2026-09-24 00:14,milan,milano-repubblica-station,6458359,Luggage Storage Milano Repubblica Train Station,2026-09-24,1,weekday,100,0,100,read
2026-09-24 00:14,milan,niguarda,6457565,Luggage Storage Milan Segnano,2026-09-24,1,weekday,20,0,20,read
2026-09-24 00:14,milan,milan-centrale-railway-station,6456714,Luggage Storage near Mercato Centrale Milano,2026-09-24,1,weekday,50,0,50,read
2026-09-24 00:14,milan,milan-centrale-railway-station,6452762,Luggage Storage Milano Centrale / Via Ponte Seveso,2026-09-24,1,weekday,55,1,54,read
2026-09-24 00:14,naples,naples-centrale-train-station,188,Luggage Storage Naples Centrale,2026-09-24,1,weekday,300,0,300,read
2026-09-24 00:14,naples,naples-centrale-train-station,1835,Luggage Storage Naples Train Station,2026-09-24,1,weekday,45,0,45,read
2026-09-24 00:14,naples,monument-of-giuseppe-garibaldi,2697,Luggage Storage Corso Umberto I,2026-09-24,1,weekday,30,1,29,read
2026-09-24 00:14,naples,napoli-porta-nolana,9071,Luggage Storage Duomo / Corso Umberto I,2026-09-24,1,weekday,60,2,58,read
2026-09-24 00:14,naples,mergellina-port,6717,Luggage Storage Via Piedigrotta,2026-09-24,1,weekday,50,0,50,read
2026-09-24 00:14,naples,vomero,6473629,Luggage Storage Arenella,2026-09-24,1,weekday,20,0,20,read
2026-09-24 00:14,naples,vomero,6473440,Luggage Storage Piazza Degli Artisti,2026-09-24,1,weekday,30,0,30,read
2026-09-24 00:14,naples,municipio,6470807,Luggage Storage Piazza Plebiscito,2026-09-24,1,weekday,50,,,unavailable
2026-09-24 00:14,naples,via-chiaia,6470110,Luggage Storage Chiaia,2026-09-24,1,weekday,100,0,100,read
2026-09-24 00:14,naples,universita,6461871,Luggage Storage Molo Immacolatella Vecchia,2026-09-24,1,weekday,30,0,30,read
2026-09-24 00:14,naples,naples-city-center,5972,Luggage Storage Diana Theatre,2026-09-24,1,weekday,15,0,15,read
2026-09-24 00:14,naples,santa-lucia,5763,Luggage Storage Santa Lucia,2026-09-24,1,weekday,100,0,100,read
2026-09-24 00:14,florence,santa-maria-novella,884,Luggage Storage Santa Maria Novella,2026-09-24,1,weekday,140,11,129,read
2026-09-24 00:14,florence,basilica-of-santa-maria-novella,6461934,Luggage Storage Via Ghibellina,2026-09-24,1,weekday,20,0,20,read
2026-09-24 00:14,turin,museo-pietro-micca,7213,Luggage Storage Porta Susa Railway Station,2026-09-24,1,weekday,95,0,95,read
2026-09-24 00:14,turin,city-center,6472386,Luggage Storage Rossini Tram Stop,2026-09-24,1,weekday,40,,,unavailable
2026-09-24 00:14,catania,borgo-sanzio,6458945,Luggage Storage Orto Botanico di Catania,2026-09-24,1,weekday,20,0,20,read
2026-09-24 00:14,catania,catania-airport,6454786,Luggage Storage near Catania Airport,2026-09-24,1,weekday,50,5,45,read
2026-09-24 00:14,catania,city-center,6453899,Luggage Storage Catania Centrale,2026-09-24,1,weekday,35,0,35,read
2026-09-24 00:14,venice,venice-marco-polo-airport,6452148,Luggage Storage near Venice Marco Polo Area,2026-09-24,1,weekday,45,3,42,read
