spot_id,city,lat,lng,area,source
d7d35199-510a-4a4e-ab26-8783db09ba3a,milan,45.4844296,9.2358609,lambrate,radical
d9121e85-8e7f-4957-9bd6-a1b9128b8f42,milan,45.45336295560293,9.180669661376939,conchetta,radical
b233f975-92a3-47fa-a44b-e491a6f5fd4e,milan,45.4853777,9.1581938,bullona,radical
af296640-183e-4b4e-a5a9-50a58e9b82db,milan,45.4400213,9.2170126,porta-romana,radical
539cf9a5-a0c5-4359-8407-c997cb40fc72,milan,45.4818677,9.217372400000002,loreto,radical
2e4bacbe-9827-46a0-a976-661bf3377adc,milan,45.4880094,9.191488399999999,porta-garibaldi-train-station,radical
450a5aca-d685-443b-b422-dc32b4536aa6,milan,45.4945905095585,9.21684103235181,loreto,radical
7379dea1-5ae1-49b2-8362-9f3892599e4f,milan,45.4868614,9.188477899999999,porta-garibaldi-train-station,radical
63ca69ea-b72f-4e97-913b-ca1b3e28cff6,milan,45.463362,9.1638152,milano-certosa,radical
05fa9a84-b816-46e5-ae30-edfe855efbde,milan,45.4929207,9.2214317,loreto,radical
8b064029-808e-490b-a8b1-9df75ced4df3,milan,45.4816094,9.1770639,milan-centrale-railway-station,radical
9da58e87-255f-4d9c-9f77-ce6ce59d945c,milan,45.4495448,9.2052052,guastalla,radical
ee8533d5-f8f7-4318-81be-f60003e8e589,milan,45.4822546,9.207341699999999,milan-centrale-railway-station,radical
eb87fde0-0893-4f2f-8ab7-299ac86610ea,milan,45.48628638265873,9.219108399944357,milan-centrale-railway-station,radical
b4beb8ba-fccd-4875-9ac3-885cb18e4654,milan,45.464543,9.142566,zone-7-of-milan,radical
3da0a1ae-920a-455c-a460-8557ba3d1778,milan,45.4771356,9.208479300000022,milan-centrale-railway-station,radical
7719d5b5-2284-48e7-9b47-48090036e62d,milan,45.483943,9.208179,loreto,radical
53fb42ef-b29c-4273-bdd1-1b5b2c5b9cf6,milan,45.462889881,9.196567912,duomo,radical
37919644-c8a5-4355-bcbf-993d9a078df2,milan,45.4914658,9.204746799999999,milan-centrale-railway-station,radical
40bf0ce7-899a-48d2-b2ef-2fc87b1dd530,milan,45.479181,9.216613599999999,loreto,radical
c183fb32-de98-4425-b332-065102222a53,milan,45.5173071,9.191470899999999,niguarda,radical
8e941f8c-ba29-4ea7-a0c8-c4f8ebe1ef95,milan,45.51586469999999,9.188597,niguarda,radical
d014934d-e064-45d3-aac7-e907a317c6c7,milan,45.494052,9.186503,porta-garibaldi-train-station,radical
22d469c3-7ad5-453c-8610-2e8c85fee3e4,milan,45.4972444,9.1863079,porta-garibaldi-train-station,radical
6fb6a749-a114-4db4-ab53-ef516443ffbf,milan,45.4783461,9.1880703,porta-garibaldi,radical
3212455c-8c29-4c1e-958f-6ffd2ef22b93,milan,45.4495225,9.205209199999997,guastalla,radical
29aa49fd-383f-4e81-b51a-e4d6315a2c9b,milan,45.46012349999999,9.1826067,carrobbio,radical
4a2a6a10-3a5a-4d62-8c0c-fed1d22b6904,milan,45.5028612,9.2408029,crescenzago,radical
9a4327a3-4247-4178-acdf-e2b0db3c39d9,milan,45.451424522695035,9.1723162,porta-genova,radical
c3d9b947-22f2-43f3-b8ac-33e5f478cc45,milan,45.467585,9.172307,santa-maria-delle-grazie,radical
5130f06e-855e-45bb-9ae2-17096afd7b9f,milan,45.4710391,9.2223452,porta-venezia,radical
c20213d6-e320-4e48-9fb0-f032148e4e35,milan,45.47162040792906,9.179142091505739,lanza,radical
ae172b79-08b1-4a76-b449-e2ef26e48050,milan,45.450085,9.180104,navigli,radical
d37cbed7-0433-4747-9905-587fb67c6216,milan,45.4566521,9.183122,porta-genova,radical
a439422f-82ed-4935-b2b4-398cb60b1a14,milan,45.480554,9.1809102,milan-centrale-railway-station,radical
b538e5d4-b83c-470e-988c-09bd746d3d12,milan,45.47724909999999,9.2053026,porta-venezia,radical
dc632d5c-5565-461b-b422-22045d235a5c,milan,45.462198,9.1840041,via-torino-via-palla,radical
d0961ab3-cc8c-4f19-96de-3d4f543964b4,milan,45.4495274,9.179693799999999,navigli,radical
2dfd68f7-1a09-49e1-83f0-e6cdab7a8337,milan,45.4881278,9.190915,porta-garibaldi-train-station,radical
df4293fd-19f7-4ebb-a59f-ba30f98f8fdc,milan,45.4822607,9.1992088,milano-repubblica-station,radical
73f295d3-d7bc-4965-9f0c-a7d8327a8c0b,milan,45.4675466,9.1522194,washington,radical
fe2fba04-991e-4f47-9763-d6f4ea2e11c8,milan,45.43188641331502,9.244551497652745,rogoredo-train-station,radical
6def5312-989e-4750-a4b3-6273aef52109,milan,45.4541759,9.1986034,porta-romana,radical
19573fed-ffe8-4691-b8f8-b69c730f7164,milan,45.4894118,9.2044453,milan-centrale-railway-station,radical
aeecbf00-e827-4a69-abb7-ca81f0dc6f62,milan,45.4819036,9.2072301,milan-centrale-railway-station,radical
f4798262-f719-43c8-8200-caffa68b3110,milan,45.4576953,9.1709943,porta-genova,radical
f7d9efaf-cfe8-4984-88c0-a8c22bcf8602,milan,45.4823045,9.2089772,milan-centrale-railway-station,radical
1e5887ba-3e2a-4736-8309-e15056fdb178,milan,45.4762015,9.2037649,porta-venezia,radical
20be6751-2643-4cd0-96af-1ff6a711c088,milan,45.4914053,9.1926568,la-fontana,radical
3afdd956-07d1-48c9-8c16-51dd61ec286d,milan,45.46593635210324,9.1850833336342,duomo,radical
5d649e11-29dc-45a9-8f9d-0ed3f49f4303,milan,45.4584504,9.1861091,missori,radical
63bf8bc9-4004-408c-afd5-82133abba2e5,milan,45.4822034,9.1814694,porta-garibaldi-train-station,radical
7152abd0-e622-4dbd-890b-a95a9cb4ba61,milan,45.4794895,9.1885833,porta-garibaldi,radical
2b9e4336-893d-45e7-9e96-3817b7252bd3,milan,45.4825792,9.1786358,porta-garibaldi-train-station,radical
c0109373-d181-4f87-ab99-a69b1e6eb39d,milan,45.4573068,9.180289199999999,missori,radical
80a6b165-dd98-4e7a-9b90-9a9fae9f1c41,milan,45.5004571,9.2212786,crescenzago,radical
955a3522-a940-4e67-b466-f31c33625d06,milan,45.48883989999999,9.2032581,piazza-gae-aulenti,radical
de5d7e04-07d4-4582-a945-0dfc05e4dd26,milan,45.46511527012939,9.196510433401443,duomo,radical
8b8a6f9b-35a8-4423-bf81-6ea25f7e5832,milan,45.4849358,9.2090736,milan-centrale-railway-station,radical
c370b50c-d159-4597-b96b-4ed88382ad3b,milan,45.4755068,9.184717299999999,porta-garibaldi,radical
1a20a041-8360-46ed-90ad-af71019ee938,milan,45.4781248,9.2001648,milano-repubblica-station,radical
65632514-5e27-4085-b10f-1b493f546885,milan,45.482782,9.1471243,citylife,radical
105e09f2-c357-4405-8ced-a14d09ddf2f3,milan,45.4622814,9.1873534,missori,radical
2300264c-2ebd-421d-be81-a1ed016120be,milan,45.4557814,9.1808169,porta-ticinese,radical
ec089e21-f105-408f-aa7a-6b21b98ce623,milan,45.471758,9.203234,via-visconti-di-modrone,radical
0ae4e568-c1b1-4805-97d3-7a3eb9ece766,milan,45.460695,9.1723979,santa-maria-delle-grazie,radical
1c7508bd-72f6-4b7c-bc0e-49a414eb3cec,milan,45.490874574367325,9.206911405509828,milan-centrale-railway-station,radical
5d808cce-8150-4a08-a1ea-524d29e9feec,milan,45.4524475,9.1600459,santa-maria-delle-grazie,radical
3137d081-d513-4c4e-b579-586cd1534849,milan,45.4562136,9.169953,porta-genova,radical
e82aa93a-0040-4694-b142-bed1cebef98d,milan,45.475206218578656,9.139408283120407,fiera,radical
e16fe72a-ebe4-488d-b209-2a91279b8342,milan,45.479397,9.1623869,fiera,radical
01526196-4202-43fe-9b64-196511f602b0,milan,45.4898379,9.2053599,milan-centrale-railway-station,radical
337cfc6a-a218-4b94-9422-4efff5860d98,milan,45.4915983,9.1837115,la-fontana,radical
745e1c75-9c6e-47ee-8f29-215aa3eb4a6a,milan,45.4928154,9.1847865,la-fontana,radical
2748790e-e08a-4d76-9816-ef0066baa2c5,milan,45.4709119,9.2086837,porta-venezia,radical
2541098f-d75b-45fb-b2a2-5177f5deb088,milan,45.44405424488164,9.216631097493956,porta-romana,radical
f3b561c8-f84d-43bc-9b83-277dea3f08fb,milan,45.4603429,9.1647029,porta-genova,radical
1e76e976-aa6e-42ca-ab86-951a2d42f71f,milan,45.4667892,9.1486415,washington,radical
3aa8a160-20b5-41db-b451-69efa64b7b19,milan,45.468484376762355,9.174656623057436,cadorna,radical
c52bf8f5-f59b-4f76-a0d6-e1ebc63dd8ff,milan,45.493052,9.207500099999999,milan-centrale-railway-station,radical
4aa628db-be2f-46da-be25-1e0b30a9be1d,milan,45.46751703795567,9.13418269444274,zone-7-of-milan,radical
d8c6164f-dc63-4da5-aa22-d6a64647f74a,milan,45.468235,9.176601,cadorna,radical
89c09bda-d6e2-43da-9f95-8bf34731d1ed,milan,45.5031034,9.1625037,politecnico-di-milano-campus-bovisa-la-masa,radical
2e6e3c52-172b-4a3b-836e-6883ad9678fb,milan,45.4505097,9.220492700000001,porta-romana,radical
7ebb1e82-d820-4517-b8fb-4bfd911f8408,milan,45.4842546,9.2084466,loreto,radical
28bf028b-df82-4d4c-82d1-a87c972239a2,milan,45.4599688,9.1912714,missori,radical
8cda64a1-4b53-4267-8b5b-f736056988d2,milan,45.4582961,9.2047541,palazzo-di-giustizia,radical
46580079-76ec-4a84-b220-150e929b373f,milan,45.4805452,9.2021181,milano-repubblica-station,radical
21ed8ae6-dca7-4372-94fa-f066a8536cea,milan,45.4921811,9.2161264,loreto,radical
2aa2c7e1-4c16-4f0a-811d-4fd7c7d0a6e0,milan,45.5007379,9.166932899999999,villapizzone-railway-station,radical
b93c86c8-51d3-4704-857a-639c75b36869,milan,45.4626663,9.2113654,porta-romana,radical
34b29368-3d28-43a2-9859-aeb3ed222480,milan,45.4947466,9.1439492,via-torino-via-palla,radical
07f69aca-521e-490f-be31-67ac649ec9e9,milan,45.4831639,9.2176525,loreto,radical
52e90b47-9edd-427c-8362-f4ab5aa2cde5,milan,45.4680634,9.1767712,cadorna,radical
09f2f50f-644f-4a82-830c-07e8baf3b611,milan,45.48925610000001,9.2027512,milan-centrale-railway-station,radical
a766c66a-79fa-4bcd-96c7-4242e5d37a3f,milan,45.4518803,9.2031706,porta-romana,radical
4f0f39be-5e74-4bac-b48e-758acf4693dd,milan,45.4822097,9.1875591,porta-garibaldi,radical
78ddf495-5bbb-4e94-bc27-da786d2a97ee,milan,45.4677612,9.1761248,cadorna,radical
e4f2c389-3d06-440f-993c-0fb302c1f5a3,milan,45.4657645,9.1692143,santa-maria-delle-grazie,radical
d9e76fad-af32-4143-95c8-f9b450f579f3,milan,45.4729176,9.1871766,zone-1-of-milan,radical
e8529be2-4926-45c1-8949-efa87d1d6d40,milan,45.47278560980389,9.189697159527489,zone-1-of-milan,radical
54a9e37c-3709-4263-9532-a2f23d0dc5bd,milan,45.4685633,9.222715899999999,porta-venezia,radical
3ac4856d-57b7-4548-a4b4-50ec29f9c35d,milan,45.442283296800014,9.22016465336771,porta-romana,radical
2e27de54-a78f-4f48-b43c-790893343226,milan,45.4457324,9.179227899999999,porta-ticinese,radical
cc8e27a5-d874-4910-a74a-f2371cddec85,milan,45.44880156623852,9.2196066125808,porta-romana,radical
d655ec3d-3efb-4f17-8f45-399b8b723396,milan,45.4504883,9.2123065,guastalla,radical
7be463a8-fcf5-4912-9e67-f5c8ed3c5dc0,milan,45.4543044,9.2189823,porta-romana,radical
494c2bd0-b8fe-4987-8d35-5cf1faffeef9,milan,45.4836132,9.1745041,china-town,radical
e9015abd-02b7-46f1-9c64-af92eb55aae7,milan,45.4600051,9.1753608,santa-maria-delle-grazie,radical
b8290b39-dd78-4744-bb40-784ead0f9d53,milan,45.45737,9.15578,santa-maria-delle-grazie,radical
ab59cf77-4911-449d-a370-718f7aff13fc,milan,45.5235488,9.274227999999999,cologno-monzese,radical
a135e598-33ba-4a38-97f4-1405fc944076,catania,37.5078272,15.0896138,city-center,radical
3f7205c1-6153-4c8a-a280-a8e71b17c755,catania,37.508195,15.086212,city-center,radical
c64e68d7-1773-4791-aa5a-e355e49342d5,catania,37.51030000923429,15.097645429071665,catania-centrale,radical
5f75d17d-7456-4431-bb35-d638fdd9a96a,catania,37.504921,15.0873595,piazza-stesicoro,radical
8298f352-4c9f-4126-afc1-f189e1b63b94,catania,37.5020355,15.0935618,catania-centrale,radical
35baaf88-81af-4a39-bb19-8486ee97b9d7,catania,37.5068921,15.0984423,catania-centrale,radical
cc4fb4ea-b396-4d35-8deb-44d55d18aed3,catania,37.5051186,15.0953847,catania-centrale,radical
5c2cd141-0aee-4f7d-a84c-1511bae2b646,catania,37.50772,15.08294,city-center,radical
907c8925-6f0b-4a95-8263-a7a7dd2a3101,catania,37.50057065207454,15.083505626963325,city-center,radical
02018bd0-a784-45af-9fcb-2aa9a4f59778,catania,37.4705607,15.0729346,catania-airport,radical
c7131b6e-ea78-40d7-b95c-7bc254af84c5,catania,37.50382159999999,15.0899365,university-of-catania,radical
d56580ad-81a7-4cf8-b281-ab14a124c034,catania,37.51307,15.0843999,borgo-sanzio,radical
a114a706-5e4a-4c43-9ea3-0477ab8e78b4,catania,37.5166445,15.0849081,borgo-sanzio,radical
a18f81b7-8515-4dd8-9bab-446a59abf284,catania,37.5139731,15.0744023,city-center,radical
439be1e8-901e-4333-b5f0-7cdbc6b2bb10,catania,37.50191,15.0802147,city-center,radical
5cb3befa-f365-4790-a580-122c833b9d9b,catania,37.5047363,15.0814209,city-center,radical
2ca4a027-71ff-487d-acf0-602c09830370,catania,37.5017695,15.0698589,porta-garibaldi,radical
2b2e5014-2f4a-48b4-88b7-5c762743ecbe,catania,37.5117809,15.0675087,city-center,radical
838da79d-8e57-4f02-a9e5-640526c9a4fc,catania,37.5066301,15.0928009,catania-centrale,radical
ff7597c0-ebed-421c-b8f2-27592d8450a1,catania,37.5044713,15.0876942,piazza-stesicoro,radical
a69224b2-0a60-4864-af90-cf3bbfe1fe65,catania,37.5072464,15.0804671,city-center,radical
b850c9c4-5b18-44a3-b88d-ffc6f67d3032,catania,37.50125800151898,15.095253600870032,catania-centrale,radical
929e7b20-5b68-4fbe-976e-4eda1876dbb0,catania,37.4977354,15.0833949,porta-garibaldi,radical
1767952f-e007-41b6-a6cd-cce28f4612e3,catania,37.5010198,15.0847787,city-center,radical
3e62985c-04f7-4b13-9627-17cfa7e4b353,catania,37.5024082713326,15.084651991178593,city-center,radical
92af6c6c-e8dd-46d2-8b9d-259e6c2c403c,catania,37.4722998,15.0746456,catania-airport,radical
f2ae8484-9b8d-4818-bd13-c213dbf0bbf3,catania,37.5032679,15.0911909,university-of-catania,radical
83164ef7-1920-4d97-8fbb-ee953c9a8efb,catania,37.5055778,15.0848929,city-center,radical
5e6a2611-1b29-4784-aa0a-e28d8f46d241,catania,37.5175078,15.0963413,borgo-sanzio,radical
5b77bbed-54ef-43a6-ae44-40395352a8bc,catania,37.5026588,15.0954039,catania-centrale,radical
d7034b80-3ba7-4a4b-941c-f5957f9b9660,catania,37.51123279999999,15.0733913,city-center,radical
af90c5a8-0deb-400c-b8ae-2d8c1c7ba01b,catania,37.519884700550406,15.078128682208982,borgo-sanzio,radical
3cfbd539-a7f3-4998-ab32-cdfe6ac64df6,catania,37.5074358,15.098468,city-center,radical
d1c228a4-5193-4c6f-8fa2-8030fcf911dd,catania,37.5106933,15.0803017,city-center,radical
8560c3ba-b69c-446e-b04f-f93cec40635f,catania,37.50470482113447,15.081753033593861,city-center,radical
091cb1d9-b28e-4ba7-bdab-f9e9022be0c6,catania,37.5148967,15.0962271,borgo-sanzio,radical
ef458f94-dfda-46d9-bce0-aa40ce248d27,catania,37.4997348,15.0742819,city-center,radical
7c10f2e0-15e4-4b76-8a68-6cc9d44a84ef,catania,37.5206499,15.0939595,borgo-sanzio,radical
1e341335-224a-4586-84bc-07fa973efc22,catania,37.5178957,15.0931938,borgo-sanzio,radical
65b62b81-9415-4a39-9cdf-66ce4eed1878,catania,37.51120600920124,15.087689907482819,borgo-sanzio,radical
627973b9-ccaf-40e3-ba95-e2620aa2f5e0,catania,37.502956279347096,15.084388791311147,city-center,radical
a33980dc-c549-4ae5-9959-819a3cc2e43c,catania,37.50434845776329,15.088465898060395,piazza-stesicoro,radical
100dc367-13ea-428f-80c6-d1305cb0c4c0,catania,37.50289009999999,15.0876643,city-center,radical
6a2af7ba-b96f-4c48-866a-3e56103c04b2,catania,37.5181399,15.0915636,borgo-sanzio,radical
ce5acdb9-d01c-46c4-9676-38beb5dd76da,catania,38.1093662,13.3718311,corso-dei-mille-sant-erasmo,radical
153764ef-0e05-467c-bdac-f14a22ea9f47,catania,37.5136612,15.0920621,borgo-sanzio,radical
41d75465-ac9f-4c9c-8849-f0ce24409433,catania,37.5156914,15.0844473,borgo-sanzio,radical
9cbfebaf-5a11-4a33-970a-bf006d3ba835,catania,37.5037731,15.0901382,university-of-catania,radical
d45cc956-6962-403d-8afb-64050be4a3e9,catania,37.511804,15.0861746,piazza-stesicoro,radical
17d9657e-99b0-4774-98e1-1e7aa632dd74,catania,37.5028865,15.0877734,city-center,radical
f6358323-1b0a-4e14-bf3c-4b7c6b02f9c8,catania,37.5031259,15.0899554,university-of-catania,radical
7ecd92d8-2274-46db-a268-39b989e5b612,catania,37.5009667,15.0812465,city-center,radical
79c197a3-699c-44d8-b665-50bd4c635fa5,catania,37.4997647,15.0871151,city-center,radical
5010cd06-430d-4974-add9-a0cae9f44449,catania,37.5063334,15.0978633,catania-centrale,radical
a1897723-618b-47d0-8535-d675c68c2bad,catania,37.512259,15.0966969,catania-centrale,radical
de3e824c-0894-4387-a845-0d7f3ecf94d1,catania,37.5036699,15.0908219,university-of-catania,radical
9dce2230-ced0-4bd2-99ef-bf64507620c0,catania,37.511089969606815,15.093807453376243,catania-centrale,radical
05b86e77-15e3-499b-9602-4ff582b7ea14,florence,43.7762749,11.2503681,santa-maria-novella,radical
659f17d2-79ab-4850-9269-27abe1f70122,florence,43.77806989695006,11.251007415627507,santa-maria-novella,radical
c8d6b435-a3c6-4931-b0e1-a8c5f5906170,florence,43.77208251548238,11.25484829543923,duomo,radical
2f596780-a201-48e3-bba7-65505b8131a2,florence,43.7760965,11.2504725,santa-maria-novella,radical
68350a70-fcc9-4f74-a2a5-bbd1b8abe045,florence,43.7694273,11.2549364,santa-croce,radical
739198dc-ae4c-4561-a930-94bca4aaeb2c,florence,43.776105,11.2451593,santa-maria-novella,radical
7e41f1ec-e26a-4717-9b22-a3a5b1bffe56,florence,43.7776322,11.2498065,santa-maria-novella,radical
989b96ff-8364-4723-b675-a8c47c0855be,florence,43.774401,11.2500423,via-dell-albero,radical
88e9c773-9ac6-449e-9e1f-02ff84b50515,florence,43.76723519999999,11.2517765,santo-spirito,radical
ecf10e1d-fd92-418c-ae94-986d24333e5b,florence,43.7761168,11.2487147,santa-maria-novella,radical
41ba8f29-1923-4720-b245-76ee8be5cfcf,florence,43.78067950000001,11.2440075,porta-al-prato,radical
69118623-e4fd-41cb-8de4-d61485feb26f,florence,43.8032196,11.236245,rifredi,radical
6214366e-ab62-474e-a5ca-7c724ebf3ccd,florence,43.78418670000001,11.2640159,san-gallo,radical
71f4f2f1-5662-44a2-a1b6-398a3a9a6840,florence,43.7761461707061,11.253325168504189,santa-maria-novella,radical
de77ae4e-c998-427f-8a54-427284f0cf32,florence,43.7958862,11.2173808,porta-al-prato,radical
ddbb75a3-6885-43ca-abe3-8ce2cdc5c870,florence,43.77430990000001,11.2532536,basilica-of-santa-maria-novella,radical
0c9d3fbe-f1e8-41cd-8059-5c5f0dd19116,florence,43.7585579,11.1815856,scandicci,radical
5451781f-5d9a-4556-94b4-a97ccd838a33,florence,43.7692699,11.2612097,basilica-of-santa-maria-novella,radical
6830dbdf-e164-448b-bfc2-2879e6502ae7,florence,43.773217,11.2476034,basilica-di-santo-spirito,radical
937ce1b6-cd64-4740-94ca-ab16ddc18a86,florence,43.7821936,11.2812382,campo-di-marte,radical
8e959b34-8921-448b-b22a-b21c793832cd,florence,43.7772856,11.2558731,basilica-of-santa-maria-novella,radical
b5cc9c01-8a5b-4ab7-b26c-dde7a98d1705,florence,43.771068,11.269068,florence-city-center,radical
2fefd1d7-e1a9-43cb-8b24-0952f0789d2c,florence,43.7714735,11.2639887,santa-croce,radical
39b53474-23f9-4ba1-aa17-cedffd6b6bc8,florence,43.7720351,11.2667827,santa-croce,radical
5a8d7927-44fe-4ca0-9771-6a2b7237addf,florence,43.7745399,11.2620736,santa-croce,radical
121adc54-6fa7-4282-bd44-3437414aad66,florence,43.7762396,11.2520844,via-de-boni,radical
a6fc4f34-ed14-47d6-b868-a4e7a71cf9b3,florence,43.7764579,11.275535,campo-di-marte,radical
b27a33f4-aa95-44e9-8bf6-24862455a3b4,florence,43.7703611,11.2657859,santa-croce,radical
f07c40e1-1bf6-40c9-9eb3-760b749ded97,florence,43.77584854169487,11.27492725439481,campo-di-marte,radical
e8db094b-24a1-429e-8264-45c907d24ce9,florence,43.7699836,11.2654025,santa-croce,radical
82c218b1-9a31-4829-ac2a-f035bf3a0da9,florence,43.79956831050243,11.234972688991098,rifredi,radical
7ae82967-fd56-4f9e-a91e-80bb0307f356,florence,43.777442,11.2527022,san-lorenzo,radical
0cfcaade-fffe-4a8b-b389-70c6784c3692,florence,43.7690989,11.2526434,santo-spirito,radical
71848839-8504-4b4a-a548-ba587891e170,florence,43.77960509915541,11.255638657533268,santa-maria-novella,radical
ca1d33e4-d3f2-4d66-8c83-b01935057c82,florence,43.7726937,11.2451162,flixbus-florence,radical
cbcf564d-abe9-445a-9599-651fca4f9e22,florence,43.775847845341424,11.259973440579543,district-1,radical
303a8ca0-8e11-4542-a3d9-e4aa6dba61e3,florence,43.775401933831844,11.24095156788826,porta-al-prato,radical
b62ad1b9-fd97-451b-9918-a2b2ab4a107d,florence,43.779246,11.2553127,santa-maria-novella,radical
68c505a9-05c0-4257-ab52-af74eaac5fe5,florence,43.77617,11.25078,santa-maria-novella,radical
fea06c05-f897-460e-97a3-12b4ff3f8390,florence,43.7682717,11.2565924,basilica-of-santa-maria-novella,radical
a51da357-148e-4b10-8009-c7269be751f8,florence,43.7938779,11.2159721,porta-al-prato,radical
2868d0b4-458e-42d8-973f-ca7e5bcb2293,florence,43.7771558,11.2456666,santa-maria-novella,radical
01525248-692a-4f35-9fa0-f1edc1e560cb,florence,43.7712486,11.2483166,basilica-di-santo-spirito,radical
af13b36a-d455-4f3a-b69c-9fb7473c9757,florence,43.7734759,11.2486676,santa-maria-novella,radical
c45525fb-6f56-4dea-a8c8-5324333fbff2,florence,43.797363,11.2393479,rifredi,radical
8697f1ec-62d5-4792-9dad-1085684e86af,florence,43.8058122,11.2370153,rifredi,radical
4f4ab616-48d1-4964-8e3b-0b760b52bca9,florence,43.7814279,11.2782031,campo-di-marte,radical
50fe6360-2017-4753-b6c4-04764c85e9c4,florence,43.77581867764049,11.259930949351542,district-1,radical
4975dde1-4ec5-48c4-9d2b-025f96242739,florence,43.76671708494969,11.254951358894543,basilica-of-santa-maria-novella,radical
03e81f70-65af-4099-b193-686195c634ed,florence,43.7682345,11.2579708,santa-croce,radical
16bcd5d3-6300-4cfd-a6fa-3b217cc371ba,florence,43.7769038,11.2569397,battistero-di-san-giovanni,radical
159104ba-e3e7-4c86-a35a-acf75f868387,florence,43.776991,11.269164,campo-di-marte,radical
47ce7e01-02bb-4a62-96dd-22cddb3ce498,florence,43.7695883,11.2442603,santa-maria-novella,radical
2bc4e021-7dd2-498d-8800-e71714978692,florence,43.7648968,11.2598218,santa-croce,radical
2dd83e81-fc1e-465d-bc90-75be8bbbd598,florence,43.765585138589074,11.247539209491535,santo-spirito,radical
407abd7e-c668-4f5d-906a-9635126882f7,florence,43.7697119,11.2642942,santa-croce,radical
bbfa55e7-9c21-45d7-b9d4-57fb47dbd70c,florence,43.77118910000001,11.262277,basilica-of-santa-maria-novella,radical
cce87fc7-d41c-49ec-b3a4-8d9551b9f8a9,florence,43.77886232140767,11.239075699999995,porta-al-prato,radical
910100a6-2a0e-4fe2-b439-af962f81ef84,florence,43.7699071,11.2433001,santa-maria-novella,radical
59793641-860d-4baa-9915-0371eaf06cb2,florence,43.7757416,11.2831843,campo-di-marte,radical
0532685b-9028-4daf-a870-fbed77fe898d,florence,43.7741744,11.2555345,duomo,radical
705303b7-7a25-42eb-a99c-b32ba954ab51,florence,43.7771743,11.258645,district-1,radical
a307a370-6c30-4593-a769-8e3a60e1b2dd,florence,43.769981,11.263198,santa-croce,radical
d8ef83cd-6ef6-458b-92d8-b3b6d85aabf7,florence,43.76822260000001,11.2727388,san-niccolo,radical
4672dae0-78e0-41e1-a77a-74061f088cd2,florence,43.77939,11.259527,san-marco-florence,radical
07b87462-3d98-492d-bd74-3ed532b49dfc,florence,43.7673526,11.250435799999991,coverelli,radical
33e10b9a-d7a9-428e-88ee-e83aba127bd5,florence,43.7682143,11.2644805,santa-croce,radical
1228e94a-059d-45b1-8c27-cf8dad4b2fd7,florence,43.76755319999999,11.2457802,pitti,radical
fb46c073-153f-456a-863e-fdc314228924,florence,43.7788577,11.2566634,san-marco-florence,radical
5249f431-530e-48ef-861a-584a78e94eb7,florence,43.7818094,11.2603682,san-gallo,radical
c2f8b1a4-560a-449a-b748-b0d284b98d64,florence,43.7677089,11.2410437,piazza-torquato-tasso,radical
034bb9d0-c240-41c0-8e0b-94b7e9859a39,florence,43.7706717,11.2560579,santa-croce,radical
0d0ad497-fc8f-4e38-b7a3-cd7da167ac16,florence,43.7848047,11.2616397,san-gallo,radical
67e71e4a-1727-4c27-9cbc-2b386dcf9250,florence,43.774855,11.2458529,porta-al-prato,radical
f6ccad87-7667-4006-8380-6f1bb0cc2df4,florence,43.7667008,11.245018,pitti,radical
86fdbf18-d8a6-4e29-b8ff-efb6d838d5d9,florence,43.7743454,11.2571981,duomo,radical
eb3b0236-989e-4e42-916a-7ae6ad2eb52f,florence,43.7786852,11.2534578,san-marco-florence,radical
19bb990d-4063-4f14-b591-c5804b6b827f,florence,43.7713809,11.267148,campo-di-marte,radical
426b6885-10d4-43a1-a723-9861243fe8d7,florence,43.7702308,11.2417173,santa-maria-novella,radical
6df73a6a-0ee7-444b-8f5e-c59f0e85ccd6,florence,43.769194,11.2584651,santa-croce,radical
8f9dedaf-4fab-4b8a-8658-f3c48b791e27,florence,43.7852745,11.2401144,district-1,radical
ccfe8f26-f7d8-41e5-84fa-a60ac195176d,caserta,41.076837,14.3394594,city-center,radical
701d3a28-cf20-4d6d-9f1d-7db176d5bb60,caserta,41.0767909,14.3394554,city-center,radical
2084e8ea-7a66-47bf-83c8-e28daa1d8af5,caserta,41.07441000000001,14.3373663,city-center,radical
b6bbdb48-5735-4c83-9af4-3da324ea69bf,caserta,41.06951360000001,14.3313561,city-center,radical
b780f3e4-ce9c-4c7b-a8e0-9d743c5e97db,caserta,41.0681964,14.3279628,city-center,radical
cd7e8a63-31f1-4461-b55d-be6530540a4a,palermo,38.123362,13.3654452,palermo-city-center,radical
a94a4bf3-9418-4b04-9ef8-fc3e8c5ad788,palermo,38.1181759,13.3631366,historical-centre-of-palermo,radical
0fb2dcc6-45a1-4842-a283-7e9735e9ca1c,palermo,38.1153252,13.3637276,palermo-city-center,radical
eda99b59-dcd0-44bc-8b60-30f354e8620e,palermo,38.1089939,13.3667635,palermo-centrale,radical
dc62674d-4707-4e94-99d0-916338b36ad7,palermo,38.124521,13.358385,port-palermo,radical
0effffa7-955a-4381-af06-50dbc845f964,palermo,38.12496486846985,13.36254563632408,port-palermo,radical
43debf9c-ef21-40fe-a347-20999ce997ad,palermo,38.1163034,13.3613009,historical-centre-of-palermo,radical
e9d9e8c5-238a-40a1-a885-24943d52111d,palermo,38.1127813,13.3653638,palermo-centrale,radical
