key,area,city_osm,source
"45.4885,9.2040",,,unknown
"45.4885,9.2266",,,unknown
"45.4886,9.2036",,,unknown
"45.4888,9.2033",,,unknown
"45.4890,9.2029",,,unknown
"45.4890,9.2041",,,unknown
"45.4891,9.2039",,,unknown
"45.4891,9.2046",,,unknown
"45.4892,9.1696",,,unknown
"45.4892,9.2028",,,unknown
"45.4892,9.2042",,,unknown
"45.4893,9.2028",,,unknown
"45.4894,9.2044",,,unknown
"45.4895,9.2097",,,unknown
"45.4897,9.2053",,,unknown
"45.4898,9.2000",,,unknown
"45.4898,9.2054",,,unknown
"45.4901,12.2441",,,unknown
"45.4902,9.1507",,,unknown
"45.4902,9.1631",,,unknown
"45.4902,9.2177",,,unknown
"45.4905,9.1715",,,unknown
"45.4908,9.1873",,,unknown
"45.4909,12.2442",,,unknown
"45.4909,9.2067",,,unknown
"45.4909,9.2069",,,unknown
"45.4914,9.1927",,,unknown
"45.4915,9.2047",,,unknown
"45.4916,9.1837",,,unknown
"45.4922,9.2161",,,unknown
"45.4923,9.2161",,,unknown
"45.4926,12.1681",,,unknown
"45.4928,9.1848",,,unknown
"45.4929,9.2214",,,unknown
"45.4931,9.2075",,,unknown
"45.4936,9.1488",,,unknown
"45.4936,9.2159",,,unknown
"45.4937,9.2192",,,unknown
"45.4941,9.1865",,,unknown
"45.4945,9.1400",,,unknown
"45.4946,9.2168",,,unknown
"45.4947,9.1439",,,unknown
"45.4958,9.1472",,,unknown
"45.4959,9.1864",,,unknown
"45.4964,9.2041",,,unknown
"45.4966,9.1833",,,unknown
"45.4968,9.1714",,,unknown
"45.4972,9.1863",,,unknown
"45.4973,9.1455",,,unknown
"45.4973,9.2203",,,unknown
"45.4983,12.6248",,,unknown
"45.4990,9.2341",,,unknown
"45.4993,9.2121",,,unknown
"45.4996,9.1521",,,unknown
"45.4997,9.2340",,,unknown
"45.5000,9.1648",,,unknown
"45.5005,9.2213",,,unknown
"45.5006,9.1785",,,unknown
"45.5007,9.1669",,,unknown
"45.5012,9.1890",,,unknown
"45.5012,9.3279",,,unknown
"45.5016,12.2544",,,unknown
"45.5017,9.2292",,,unknown
"45.5027,9.1642",,,unknown
"45.5029,12.3258",,,unknown
"45.5029,9.2408",,,unknown
"45.5031,9.1625",,,unknown
"45.5039,9.2456",,,unknown
"45.5041,9.2403",,,unknown
"45.5055,9.1757",,,unknown
"45.5055,9.3309",,,unknown
"45.5073,9.2015",,,unknown
"45.5074,9.2046",,,unknown
"45.5083,9.2465",,,unknown
"45.5104,12.3366",,,unknown
"45.5104,9.2472",,,unknown
"45.5109,9.3021",,,unknown
"45.5118,9.0842",,,unknown
"45.5146,9.2144",,,unknown
"45.5148,9.0792",,,unknown
"45.5154,9.1278",,,unknown
"45.5159,9.1886",,,unknown
"45.5173,9.1915",,,unknown
"45.5178,9.0655",,,unknown
"45.5180,9.2252",,,unknown
"45.5183,9.0645",,,unknown
"45.5231,9.2084",,,unknown
"45.5235,9.2742",,,unknown
"45.5246,9.3308",,,unknown
"45.5248,9.2281",,,unknown
"45.5257,9.2497",,,unknown
"45.5272,9.2089",,,unknown
"45.5276,9.2732",,,unknown
"45.5305,9.2925",,,unknown
"45.5308,9.4054",,,unknown
"45.5316,9.1410",,,unknown
"45.5330,9.2257",,,unknown
"45.5367,9.2270",,,unknown
"45.5412,9.1210",,,unknown
"45.5414,9.1701",,,unknown
"45.5422,9.2342",,,unknown
"45.5423,9.1139",,,unknown
"45.5462,9.0147",,,unknown
"45.5545,12.2487",,,unknown
"45.5626,9.1521",,,unknown
"45.5906,8.9193",,,unknown
"45.5916,9.1420",,,unknown
"45.5935,9.2315",,,unknown
"45.5953,9.2005",,,unknown
"45.6006,9.2364",,,unknown
"45.6075,9.1308",,,unknown
"45.6085,9.1522",,,unknown
"45.6091,9.2447",,,unknown
"45.6175,9.2081",,,unknown
"45.6184,9.2370",,,unknown
"45.6221,9.2087",,,unknown
"45.6261,9.2453",,,unknown
"45.6269,9.1401",,,unknown
"45.6270,9.0358",,,unknown
"45.6295,9.0298",,,unknown
"45.6316,9.0391",,,unknown
"45.6444,9.1417",,,unknown
"45.6507,9.2050",,,unknown
"45.6642,9.1527",,,unknown
"45.6672,9.0544",,,unknown
"45.6894,9.2612",,,unknown
"45.6985,9.1765",,,unknown
"45.7020,9.1386",,,unknown
"45.7405,9.1293",,,unknown
