rilevato_il,giorno,giorno_sett,tipo_giorno,circolo,slug,campo,copertura,inizio,fascia,stato,prezzo_90,prezzo_60
2026-09-18 21:54,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,scoperto,22:30,sera,occupato,,
2026-09-18 21:54,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,scoperto,22:00,sera,occupato,,
2026-09-18 21:54,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,scoperto,22:30,sera,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,scoperto,11:00,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,scoperto,11:30,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,scoperto,12:00,pranzo,libero,32 EUR,24 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,scoperto,12:30,pranzo,libero,32 EUR,24 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,scoperto,11:00,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,scoperto,11:30,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,scoperto,12:00,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,scoperto,12:30,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,coperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,coperto,11:30,mattina,libero,40 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,coperto,12:00,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,coperto,12:30,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,coperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,coperto,11:30,mattina,libero,40 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,coperto,12:00,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,coperto,12:30,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,coperto,11:00,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,coperto,11:30,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,coperto,12:00,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,coperto,12:30,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Aquafit Padel,aquafit-padel,Padel 1,scoperto,11:00,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Aquafit Padel,aquafit-padel,Padel 1,scoperto,11:30,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Aquafit Padel,aquafit-padel,Padel 1,scoperto,12:00,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Aquafit Padel,aquafit-padel,Padel 1,scoperto,12:30,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Aquafit Padel,aquafit-padel,Padel 2,scoperto,11:00,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Aquafit Padel,aquafit-padel,Padel 2,scoperto,11:30,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Aquafit Padel,aquafit-padel,Padel 2,scoperto,12:00,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Aquafit Padel,aquafit-padel,Padel 2,scoperto,12:30,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 1,coperto,11:00,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 1,coperto,11:30,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 1,coperto,12:00,pranzo,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 1,coperto,12:30,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 2,coperto,11:00,mattina,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 2,coperto,11:30,mattina,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 2,coperto,12:00,pranzo,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 2,coperto,12:30,pranzo,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 3,coperto,11:00,mattina,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 3,coperto,11:30,mattina,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 3,coperto,12:00,pranzo,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 3,coperto,12:30,pranzo,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,coperto,11:00,mattina,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,coperto,11:30,mattina,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,coperto,12:00,pranzo,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,coperto,12:30,pranzo,libero,48 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,coperto,11:00,mattina,libero,,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,coperto,11:30,mattina,libero,48 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,coperto,12:00,pranzo,libero,,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,coperto,12:30,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,1 Esterno,scoperto,11:00,mattina,libero,40 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,1 Esterno,scoperto,11:30,mattina,libero,40 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,1 Esterno,scoperto,12:00,pranzo,libero,40 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,1 Esterno,scoperto,12:30,pranzo,libero,40 EUR,32 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,2 Esterno,scoperto,11:00,mattina,libero,40 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,2 Esterno,scoperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,2 Esterno,scoperto,12:00,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,2 Esterno,scoperto,12:30,pranzo,libero,40 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,3 COPERTO,coperto,11:00,mattina,libero,56 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,3 COPERTO,coperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,3 COPERTO,coperto,12:00,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,3 COPERTO,coperto,12:30,pranzo,libero,56 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,4 COPERTO,coperto,11:00,mattina,libero,56 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,4 COPERTO,coperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,4 COPERTO,coperto,12:00,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,4 COPERTO,coperto,12:30,pranzo,libero,56 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,Kuikma Indoor,coperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,Kuikma Indoor,coperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,Kuikma Indoor,coperto,12:00,pranzo,libero,56 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,Kuikma Indoor,coperto,12:30,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,6 Indoor,coperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,6 Indoor,coperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,6 Indoor,coperto,12:00,pranzo,libero,56 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,6 Indoor,coperto,12:30,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,My Gym City Indoor,coperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,My Gym City Indoor,coperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,My Gym City Indoor,coperto,12:00,pranzo,libero,56 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,My Gym City Indoor,coperto,12:30,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,8 Esterno,scoperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,8 Esterno,scoperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,8 Esterno,scoperto,12:00,pranzo,libero,40 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,8 Esterno,scoperto,12:30,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,coperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,coperto,11:30,mattina,libero,56 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,coperto,12:00,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,coperto,12:30,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,coperto,11:00,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,coperto,11:30,mattina,libero,56 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,coperto,12:00,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,coperto,12:30,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,Singolo A Esterno,scoperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,Singolo A Esterno,scoperto,11:30,mattina,libero,24 EUR,20 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,Singolo A Esterno,scoperto,12:00,pranzo,libero,24 EUR,20 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,Singolo A Esterno,scoperto,12:30,pranzo,libero,24 EUR,20 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,Singolo B Esterno,scoperto,11:00,mattina,libero,24 EUR,20 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,Singolo B Esterno,scoperto,11:30,mattina,libero,24 EUR,20 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,Singolo B Esterno,scoperto,12:00,pranzo,libero,,20 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Padel Treviso,padel-treviso,Singolo B Esterno,scoperto,12:30,pranzo,libero,24 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,Altino Sport Village,altino-sport-village,Padel 1,coperto,11:00,mattina,libero,,40 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Altino Sport Village,altino-sport-village,Padel 1,coperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Altino Sport Village,altino-sport-village,Padel 1,coperto,12:00,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Altino Sport Village,altino-sport-village,Padel 1,coperto,12:30,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Altino Sport Village,altino-sport-village,Padel 2,coperto,11:00,mattina,libero,,40 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Altino Sport Village,altino-sport-village,Padel 2,coperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Altino Sport Village,altino-sport-village,Padel 2,coperto,12:00,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Altino Sport Village,altino-sport-village,Padel 2,coperto,12:30,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,coperto,11:00,mattina,libero,40 EUR,27 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,coperto,11:30,mattina,libero,40 EUR,27 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,coperto,12:00,pranzo,libero,,27 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,coperto,12:30,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,coperto,11:00,mattina,libero,40 EUR,27 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,coperto,11:30,mattina,libero,40 EUR,27 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,coperto,12:00,pranzo,libero,40 EUR,27 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,coperto,12:30,pranzo,libero,40 EUR,27 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,coperto,11:00,mattina,libero,40 EUR,27 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,coperto,11:30,mattina,libero,,27 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,coperto,12:00,pranzo,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,coperto,12:30,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,H-FARM CAMPUS,h-farm-campus,Padel 1,scoperto,11:00,mattina,libero,80 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,H-FARM CAMPUS,h-farm-campus,Padel 1,scoperto,11:30,mattina,libero,80 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,H-FARM CAMPUS,h-farm-campus,Padel 1,scoperto,12:00,pranzo,libero,80 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,H-FARM CAMPUS,h-farm-campus,Padel 1,scoperto,12:30,pranzo,libero,80 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,H-FARM CAMPUS,h-farm-campus,Padel 2,scoperto,11:00,mattina,libero,80 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,H-FARM CAMPUS,h-farm-campus,Padel 2,scoperto,11:30,mattina,libero,80 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,H-FARM CAMPUS,h-farm-campus,Padel 2,scoperto,12:00,pranzo,libero,80 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,H-FARM CAMPUS,h-farm-campus,Padel 2,scoperto,12:30,pranzo,libero,80 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,coperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,coperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,coperto,12:00,pranzo,libero,,36 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,coperto,12:30,pranzo,libero,50 EUR,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,coperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,coperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,coperto,12:00,pranzo,libero,50 EUR,36 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,coperto,12:30,pranzo,libero,50 EUR,36 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,coperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,coperto,11:30,mattina,libero,50 EUR,36 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,coperto,12:00,pranzo,libero,50 EUR,36 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,coperto,12:30,pranzo,libero,50 EUR,36 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,coperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,coperto,11:30,mattina,libero,50 EUR,36 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,coperto,12:00,pranzo,libero,50 EUR,36 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,coperto,12:30,pranzo,libero,50 EUR,36 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,scoperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,scoperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,scoperto,12:00,pranzo,libero,40 EUR,28 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,scoperto,12:30,pranzo,libero,40 EUR,28 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,scoperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,scoperto,11:30,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,scoperto,12:00,pranzo,libero,40 EUR,28 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,scoperto,12:30,pranzo,libero,40 EUR,28 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,scoperto,11:00,mattina,libero,,
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,scoperto,11:30,mattina,libero,40 EUR,28 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,scoperto,12:00,pranzo,libero,40 EUR,28 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,scoperto,12:30,pranzo,libero,40 EUR,28 EUR
2026-09-19 10:54,2026-09-19,Sat,festivo,Marina Sporting,marina-sporting,Padel 1,scoperto,11:00,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Marina Sporting,marina-sporting,Padel 1,scoperto,11:30,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Marina Sporting,marina-sporting,Padel 1,scoperto,12:00,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Marina Sporting,marina-sporting,Padel 1,scoperto,12:30,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Marina Sporting,marina-sporting,Padel 2,scoperto,11:00,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Marina Sporting,marina-sporting,Padel 2,scoperto,11:30,mattina,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Marina Sporting,marina-sporting,Padel 2,scoperto,12:00,pranzo,occupato,,
2026-09-19 10:54,2026-09-19,Sat,festivo,Marina Sporting,marina-sporting,Padel 2,scoperto,12:30,pranzo,occupato,,
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,scoperto,12:30,pranzo,libero,32 EUR,24 EUR
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,scoperto,13:00,pranzo,libero,32 EUR,24 EUR
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,scoperto,13:30,pranzo,libero,32 EUR,24 EUR
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,scoperto,14:00,pomeriggio,libero,32 EUR,24 EUR
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,scoperto,12:30,pranzo,occupato,,
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,scoperto,13:00,pranzo,occupato,,
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,scoperto,13:30,pranzo,occupato,,
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,scoperto,14:00,pomeriggio,occupato,,
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,coperto,12:30,pranzo,libero,,
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,coperto,13:00,pranzo,occupato,,
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,coperto,13:30,pranzo,occupato,,
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,coperto,14:00,pomeriggio,occupato,,
2026-09-20 12:00,2026-09-20,Sun,festivo,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,coperto,12:30,pranzo,libero,,
